little 373 1.83166372029
boy 302 1.48300923198
good 278 1.36515419368
see 230 1.12944411707
girl 194 0.952661559615
go 177 0.869180907484
time 175 0.859359654292
merry 170 0.834806521312
mother 168 0.82498526812
old 165 0.810253388332
come 162 0.795521508544
know 162 0.795521508544
day 161 0.790610881949
away 155 0.761147122373
get 152 0.746415242585
great 152 0.746415242585
look 144 0.707130229817
ill 138 0.677666470242
hand 134 0.658023963858
way 128 0.628560204282
long 124 0.608917697898
eye 123 0.604007071302
tell 123 0.604007071302
face 120 0.589275191514
make 120 0.589275191514
child 113 0.554900805343
pretty 112 0.549990178747
say 111 0.545079552151
want 109 0.535258298959
put 107 0.525437045767
new 106 0.520526419171
room 104 0.510705165979
round 104 0.510705165979
young 103 0.505794539383
back 100 0.491062659595
head 100 0.491062659595
better 98 0.481241406403
dear 96 0.471420153212
people 93 0.456688273424
done 92 0.451777646828
home 88 0.432135140444
word 87 0.427224513848
friend 86 0.422313887252
last 86 0.422313887252
keep 85 0.417403260656
red 83 0.407582007464
help 82 0.402671380868
give 79 0.38793950108
mind 79 0.38793950108
something 77 0.378118247888
first 76 0.373207621292
must 76 0.373207621292
poor 76 0.373207621292
right 75 0.368296994697
lady 72 0.353565114909
book 71 0.348654488313
ready 71 0.348654488313
school 71 0.348654488313
miss 70 0.343743861717
place 70 0.343743861717
care 68 0.333922608525
half 68 0.333922608525
fun 66 0.324101355333
happy 65 0.319190728737
full 64 0.314280102141
hard 64 0.314280102141
life 64 0.314280102141
sure 63 0.309369475545
year 63 0.309369475545
big 62 0.304458848949
arm 61 0.299548222353
heart 61 0.299548222353
nice 61 0.299548222353
leg 60 0.294637595757
house 59 0.289726969161
love 59 0.289726969161
many 58 0.284816342565
bed 57 0.279905715969
flower 57 0.279905715969
anything 56 0.274995089373
set 56 0.274995089373
father 55 0.270084462777
air 54 0.265173836181
bat 54 0.265173836181
find 54 0.265173836181
mean 54 0.265173836181
man 53 0.260263209586
next 53 0.260263209586
blue 52 0.25535258299
voice 52 0.25535258299
gay 51 0.250441956394
may 51 0.250441956394
minute 51 0.250441956394
play 51 0.250441956394
sweet 51 0.250441956394
boat 49 0.240620703202
hour 49 0.240620703202
kind 49 0.240620703202
show 49 0.240620703202
fine 48 0.235710076606
rest 48 0.235710076606
hear 47 0.23079945001
try 47 0.23079945001
week 47 0.23079945001
bright 46 0.225888823414
left 46 0.225888823414
paper 46 0.225888823414
white 46 0.225888823414
night 45 0.220978196818
wish 45 0.220978196818
door 44 0.216067570222
table 44 0.216067570222
hair 43 0.211156943626
hope 43 0.211156943626
read 42 0.20624631703
small 42 0.20624631703
yes 42 0.20624631703
brother 39 0.191514437242
world 39 0.191514437242
christmas 37 0.18169318405
green 37 0.18169318405
guess 37 0.18169318405
bird 36 0.176782557454
call 36 0.176782557454
others 36 0.176782557454
trouble 36 0.176782557454
alone 35 0.171871930858
fire 35 0.171871930858
foot 35 0.171871930858
letter 35 0.171871930858
story 35 0.171871930858
window 35 0.171871930858
lovely 34 0.166961304262
part 34 0.166961304262
please 34 0.166961304262
run 34 0.166961304262
color 33 0.162050677666
lesson 33 0.162050677666
order 33 0.162050677666
send 33 0.162050677666
light 32 0.157140051071
matter 32 0.157140051071
several 32 0.157140051071
tree 32 0.157140051071
woman 32 0.157140051071
bad 31 0.152229424475
else 31 0.152229424475
evening 31 0.152229424475
feel 31 0.152229424475
spirit 31 0.152229424475
busy 30 0.147318797879
cry 30 0.147318797879
moment 30 0.147318797879
music 30 0.147318797879
nothing 30 0.147318797879
secret 30 0.147318797879
ask 29 0.142408171283
need 29 0.142408171283
party 29 0.142408171283
proud 29 0.142408171283
queen 29 0.142408171283
gone 28 0.137497544687
name 28 0.137497544687
open 28 0.137497544687
surprise 28 0.137497544687
begin 27 0.132586918091
believe 27 0.132586918091
cat 27 0.132586918091
idea 27 0.132586918091
leave 27 0.132586918091
plan 27 0.132586918091
real 27 0.132586918091
snow 27 0.132586918091
beach 26 0.127676291495
bear 26 0.127676291495
black 26 0.127676291495
large 26 0.127676291495
nose 26 0.127676291495
side 26 0.127676291495
chair 25 0.122765664899
general 25 0.122765664899
hold 25 0.122765664899
question 25 0.122765664899
talk 25 0.122765664899
afternoon 24 0.117855038303
chapter 24 0.117855038303
doctor 24 0.117855038303
fast 24 0.117855038303
laid 24 0.117855038303
money 24 0.117855038303
morning 24 0.117855038303
neat 24 0.117855038303
picture 24 0.117855038303
sister 24 0.117855038303
sleep 24 0.117855038303
study 24 0.117855038303
bell 23 0.112944411707
cold 23 0.112944411707
end 23 0.112944411707
fair 23 0.112944411707
gentleman 23 0.112944411707
song 23 0.112944411707
stand 23 0.112944411707
town 23 0.112944411707
twenty 23 0.112944411707
afraid 22 0.108033785111
clothes 22 0.108033785111
easy 22 0.108033785111
effort 22 0.108033785111
everything 22 0.108033785111
high 22 0.108033785111
hurt 22 0.108033785111
month 22 0.108033785111
pain 22 0.108033785111
sofa 22 0.108033785111
stamp 22 0.108033785111
wall 22 0.108033785111
brown 21 0.103123158515
change 21 0.103123158515
club 21 0.103123158515
cut 21 0.103123158515
deal 21 0.103123158515
dress 21 0.103123158515
duty 21 0.103123158515
joke 21 0.103123158515
late 21 0.103123158515
least 21 0.103123158515
remember 21 0.103123158515
shoulder 21 0.103123158515
sit 21 0.103123158515
smile 21 0.103123158515
tea 21 0.103123158515
answer 20 0.0982125319191
clear 20 0.0982125319191
danger 20 0.0982125319191
enjoy 20 0.0982125319191
forget 20 0.0982125319191
fresh 20 0.0982125319191
game 20 0.0982125319191
