"HITID","Sign_Name","Choice_1","Choice_2","Choice_3","Choice_4","Choice_5","Worker","Answer","Date"
"3P4ZBJFX2V3EWYGXBKJ2JLQH156FWD","www.funwithasl.net/static/battery.mp4","wall","recruit","clam","battery","dead","A2WNW8A4MOR7T7","Choice 3","Fri Jun 27 04:10:52 UTC 2014"
"3MIVREZQVHYKSNCP0MBT7900L06KQG","www.funwithasl.net/static/ink.mp4","poor","photograph","must","write","ink","A2WNW8A4MOR7T7","Choice 3","Fri Jun 27 04:15:31 UTC 2014"
"33W1NHWFYHLS9Y33HR8YZTZ09GHZTU","www.funwithasl.net/static/woman.mp4","must","quarantine","woman","done","alone","A841FR9QWUPT4","Choice 3","Fri Jun 27 04:15:14 UTC 2014"
"3LEG2HW4UFNSKIIQX0UVVEASXYB2FI","www.funwithasl.net/static/north.mp4","tower","bet","north","get","come","A841FR9QWUPT4","Choice 3","Fri Jun 27 04:15:02 UTC 2014"
"3QREJ3J433X91QWC8H3XQN16BUJKLR","www.funwithasl.net/static/land.mp4","earth","round","land","onward","rush","A2WNW8A4MOR7T7","Choice 3","Fri Jun 27 04:15:40 UTC 2014"
"3N5YJ55YXG3TDDQB836N912ZBDPNAH","www.funwithasl.net/static/summer.mp4","earth","summer","military","inspire","melt","A2WNW8A4MOR7T7","Choice 3","Fri Jun 27 04:16:03 UTC 2014"
"3SBX2M1TKDNZELNMFUOD0SB4OEGQ4W","www.funwithasl.net/static/birthday.mp4","school","police","birthday","something","beast","A3760PCQD2MPIO","Choice 4","Fri Jun 27 03:43:49 UTC 2014"
"3WJGKMRWVI98KGWW3NOBJRGTXC8DCR","www.funwithasl.net/static/camel.mp4","last","leader","catch","camel","teddy","A3760PCQD2MPIO","Choice 4","Fri Jun 27 03:52:25 UTC 2014"
"3PN6H8C9R4QKR1ZYJ9SKDWQ5X9NDAP","www.funwithasl.net/static/star.mp4","gesture","deer","heart","star","pelican","A3760PCQD2MPIO","Choice 4","Fri Jun 27 03:53:53 UTC 2014"
"3P7RGTLO6EDS5758BQE7H9LVHIKAKZ","www.funwithasl.net/static/cat.mp4","thousand","dog","wood","cat","father","A3760PCQD2MPIO","Choice 4","Fri Jun 27 03:54:09 UTC 2014"
"3YOAVL4CA0H8SDOD2Q7QRLN8TH14Z4","www.funwithasl.net/static/talk.mp4","rain","magic","make","talk","must","A2WNW8A4MOR7T7","Choice 4","Fri Jun 27 03:56:43 UTC 2014"
"39KV3A5D1878AOKI9WBPY4AFX4R7SM","www.funwithasl.net/static/mother.mp4","see","ear","mother","funny","right","A2P6VK1US8OTC5","Choice 4","Fri Jun 27 03:57:33 UTC 2014"
"301KG0KX9CLCYE9WSQIVYZM5DDO2HG","www.funwithasl.net/static/bed.mp4","course","yes","sound","bed","onset","A2WNW8A4MOR7T7","Choice 4","Fri Jun 27 03:57:56 UTC 2014"
"3QI9WAYOGQBP6O6DQM6XSQAJ2T6S67","www.funwithasl.net/static/swimming.mp4","little","ashamed","common","swimming","potty","A2WNW8A4MOR7T7","Choice 4","Fri Jun 27 03:59:13 UTC 2014"
"3X55NP42EOGTWD33F345QITO5IXP3I","www.funwithasl.net/static/observe.mp4","winter","familiar","perhaps","observe","approach","A2WNW8A4MOR7T7","Choice 4","Fri Jun 27 03:57:18 UTC 2014"
"335HHSX8CD5Z1O7CPF2CUID9A4DDH0","www.funwithasl.net/static/study.mp4","drown","wood","sneeze","study","mouth","A2WNW8A4MOR7T7","Choice 4","Fri Jun 27 04:00:40 UTC 2014"
"3LOJFQ4BOXFQ3E8KV0597AT12LHDK4","www.funwithasl.net/static/yes.mp4","boy","complain","hand","yes","moment","A2WNW8A4MOR7T7","Choice 4","Fri Jun 27 03:59:54 UTC 2014"
"3G3AJKPCXLS8NNE86457DEE6NNX4YD","www.funwithasl.net/static/familiar.mp4","level","familiar","price","burden","beard","A2WNW8A4MOR7T7","Choice 4","Fri Jun 27 04:01:27 UTC 2014"
"3RQVKZ7ZRKJF5P3KFHWJ7MXBZAS27E","www.funwithasl.net/static/war.mp4","full","singer","war","bowl","bark","A2WNW8A4MOR7T7","Choice 4","Fri Jun 27 04:02:39 UTC 2014"
"3G5RUKN2EC3F8UG6GXSND6RF5V7N92","www.funwithasl.net/static/wolf.mp4","go","hood","angry","fight","wolf","A2WNW8A4MOR7T7","Choice 4","Fri Jun 27 04:03:00 UTC 2014"
"3RWB1RTQDJNFXA99RKZ1HZ1ZL4PP8A","www.funwithasl.net/static/book.mp4","course","ice","inside","book","beast","A841FR9QWUPT4","Choice 4","Fri Jun 27 04:07:03 UTC 2014"
"3D3B8GE892RFBFSJWC5FHVWA5A7P9Z","www.funwithasl.net/static/baby.mp4","day","end","nurse","baby","everyone","A841FR9QWUPT4","Choice 4","Fri Jun 27 04:05:42 UTC 2014"
"3A3KKYU7P3HK288EX7NFEBAQY6HMWQ","www.funwithasl.net/static/scared.mp4","dare","school","write","scared","tennis","A841FR9QWUPT4","Choice 4","Fri Jun 27 04:04:44 UTC 2014"
"3K3IX1W4S6RTGY2OOIJFDQ7UBSQAP0","www.funwithasl.net/static/house.mp4","teddy","back","life","house","night","A841FR9QWUPT4","Choice 4","Fri Jun 27 04:05:23 UTC 2014"
"3OID399FXG7FNSG6UPECRX1WUP0DF2","www.funwithasl.net/static/annual.mp4","slow","bury","brief","annual","military","A841FR9QWUPT4","Choice 4","Fri Jun 27 04:06:27 UTC 2014"
"341YLJU21IZCU9KGY80GYBNKDQ3I2P","www.funwithasl.net/static/deaf.mp4","tower","come","father","deaf","eye","A841FR9QWUPT4","Choice 4","Fri Jun 27 04:05:50 UTC 2014"
"3K2CEDRACB1SAR4K22I4RR3RUCZMT0","www.funwithasl.net/static/donkey.mp4","pan","drown","donkey","fish","leg","A2WNW8A4MOR7T7","Choice 4","Fri Jun 27 04:05:57 UTC 2014"
"3H6W48L9F4PQNB5RPNF7VF4L3BTPWQ","www.funwithasl.net/static/squirrel.mp4","leaf","forest","shoes","squirrel","sky","A2WNW8A4MOR7T7","Choice 4","Fri Jun 27 04:05:36 UTC 2014"
"3VLL1PIENQOCW6YVLAMZ5JTDA80ZO8","www.funwithasl.net/static/want.mp4","garden","thin","year","want","nice","A2WNW8A4MOR7T7","Choice 4","Fri Jun 27 04:07:45 UTC 2014"
"3QD8LUVX4XY1J1SYFD2FZSDBLDXX54","www.funwithasl.net/static/wall.mp4","lot","servant","round","wall","robin","A2WNW8A4MOR7T7","Choice 4","Fri Jun 27 04:03:56 UTC 2014"
"3YZ7A3YHR5TTNK6ZL3WS0KWJ6YVS5R","www.funwithasl.net/static/girl.mp4","first","repeat","dare","ashamed","girl","A2WNW8A4MOR7T7","Choice 4","Fri Jun 27 04:05:46 UTC 2014"
"3VZYA8PITOYTMBMNC1D8QEQ0B6D50I","www.funwithasl.net/static/snail.mp4","open","dawn","study","snail","door","A2WNW8A4MOR7T7","Choice 4","Fri Jun 27 04:05:08 UTC 2014"
"3XAOZ9UYRZRIMMQ3SC5B2U41CU6Q1J","www.funwithasl.net/static/tower.mp4","class","else","new","tower","know","A2WNW8A4MOR7T7","Choice 4","Fri Jun 27 04:04:04 UTC 2014"
"3U18MJKL1UMH6SN9SH2EFWSNBGANCJ","www.funwithasl.net/static/way.mp4","different","earth","grass","way","wall","A2WNW8A4MOR7T7","Choice 4","Fri Jun 27 04:04:24 UTC 2014"
"3BS6ERDL937J4ZNVTWB8XROJ1QXD6Z","www.funwithasl.net/static/cat.mp4","latitude","minute","cat","size","half","A2WNW8A4MOR7T7","Choice 4","Fri Jun 27 04:08:15 UTC 2014"
"3PA41K45VN4BXW4QHF7V3Z54AKK7P6","www.funwithasl.net/static/December.mp4","perish","burden","december","cold","region","A2WNW8A4MOR7T7","Choice 4","Fri Jun 27 04:08:40 UTC 2014"
"31ODACBENUFIG6PX5VKVYVRA2UJSQ5","www.funwithasl.net/static/tennis.mp4","deaf","ink","anything","tennis","right","A2WNW8A4MOR7T7","Choice 4","Fri Jun 27 04:08:51 UTC 2014"
"3L84EBDQ372YHKEUNHRWBNORMUEKKO","www.funwithasl.net/static/kid.mp4","put","manage","say","kid","great","A841FR9QWUPT4","Choice 4","Fri Jun 27 04:08:37 UTC 2014"
"3MQY1YVHS3K2716ASY8ZCOJ7I0J2B0","www.funwithasl.net/static/know.mp4","must","push","place","know","cottage","A841FR9QWUPT4","Choice 4","Fri Jun 27 04:08:51 UTC 2014"
"373L46LKP763608C5WRKA8OE75EKJP","www.funwithasl.net/static/curious.mp4","nothing","large","round","curious","soup","A841FR9QWUPT4","Choice 4","Fri Jun 27 04:08:13 UTC 2014"
"3PMR2DOWOO1ALZ4OV20A2HGDSIT54Y","www.funwithasl.net/static/form.mp4","know","anything","everything","form","nobody","A841FR9QWUPT4","Choice 4","Fri Jun 27 04:09:24 UTC 2014"
"3S37Y8CWI804YIJ8R3NJSHTQCFX4WE","www.funwithasl.net/static/little.mp4","noise","man","gray","little","elephant","A841FR9QWUPT4","Choice 4","Fri Jun 27 04:08:57 UTC 2014"
"31YWE12TE0CG656H36HCXCR7CJSX7J","www.funwithasl.net/static/little.mp4","hear","say","sure","little","day","A841FR9QWUPT4","Choice 4","Fri Jun 27 04:09:11 UTC 2014"
"3JGHED38EDR56AWR823EGQYGEPN7Y0","www.funwithasl.net/static/life.mp4","soul","daddy","and","life","away","A841FR9QWUPT4","Choice 4","Fri Jun 27 04:09:36 UTC 2014"
"3AC6MFV69KI24PC8HXR9LAWCYMNHZ3","www.funwithasl.net/static/nature.mp4","martial","green","forest","nature","rush","A841FR9QWUPT4","Choice 4","Fri Jun 27 04:09:30 UTC 2014"
"3CVBMEMMXBGJKF62Y2ZQUQ3DOT9H7A","www.funwithasl.net/static/forest.mp4","root","forest","pelican","off","song","A2WNW8A4MOR7T7","Choice 4","Fri Jun 27 04:09:58 UTC 2014"
"35F6NGNVM8J9POXXYWGF8961ZN57TB","www.funwithasl.net/static/pen.mp4","yes","make","better","pen","nobody","A841FR9QWUPT4","Choice 4","Fri Jun 27 04:09:49 UTC 2014"
"3M0556243SKO947JJJSFN2DQ8T2NFU","www.funwithasl.net/static/dragon.mp4","north","sum","junior","dragon","tail","A841FR9QWUPT4","Choice 4","Fri Jun 27 04:10:18 UTC 2014"
"37OPIVELUU313H4055BA4H53P1GAHV","www.funwithasl.net/static/elephant.mp4","afraid","away","half","elephant","kill","A841FR9QWUPT4","Choice 4","Fri Jun 27 04:12:40 UTC 2014"
"3O71U79SRBPRVRR5D2DEHM75STLMSB","www.funwithasl.net/static/eye.mp4","put","nice","must","eye","fresh","A841FR9QWUPT4","Choice 4","Fri Jun 27 04:10:25 UTC 2014"
"3BAWBGQGYLZO2G1M3RGU9RUMW8L7VR","www.funwithasl.net/static/locker.mp4","daddy","little","friend","locker","lesson","A841FR9QWUPT4","Choice 4","Fri Jun 27 04:11:11 UTC 2014"
"3IH9TRB0FBZ55O2KF402TSDFLKPI18","www.funwithasl.net/static/penny.mp4","circus","dog","time","penny","near","A841FR9QWUPT4","Choice 4","Fri Jun 27 04:10:44 UTC 2014"
"3Z3R5YC0P3NM4HC3GFERW1JIXBOFTN","www.funwithasl.net/static/mushroom.mp4","cook","explain","way","mushroom","bottle","A841FR9QWUPT4","Choice 4","Fri Jun 27 04:11:32 UTC 2014"
"386T3MLZLNVC9T5PAZKB2Y0RDWE80N","www.funwithasl.net/static/tree.mp4","evening","thursday","heartless","tree","onset","A841FR9QWUPT4","Choice 4","Fri Jun 27 04:12:26 UTC 2014"
"3UYRNV2KITZFUPXWB5M9DAW4LPPN8D","www.funwithasl.net/static/river.mp4","vulture","landscape","pelican","river","shoes","A841FR9QWUPT4","Choice 4","Fri Jun 27 04:12:33 UTC 2014"
"3OYHVNTV5TYH7BZ9L9JPI4506ZOKO8","www.funwithasl.net/static/theater.mp4","nose","leg","wait","theater","see","A841FR9QWUPT4","Choice 4","Fri Jun 27 04:13:58 UTC 2014"
"3L4YG5VW9NSIP82A3JJM3XYBICKDDR","www.funwithasl.net/static/snow.mp4","sad","human","shine","snow","office","A2WNW8A4MOR7T7","Choice 4","Fri Jun 27 04:11:22 UTC 2014"
"3YCT0L9OMM9XD9C5P3SEU1W5XJWSNI","www.funwithasl.net/static/see.mp4","green","round","door","see","hear","A2WNW8A4MOR7T7","Choice 4","Fri Jun 27 04:11:15 UTC 2014"
"3OB6JN3A9QPFUCRSYDD9RC296R2MRN","www.funwithasl.net/static/winter.mp4","observe","cold","individual","winter","progress","A841FR9QWUPT4","Choice 4","Fri Jun 27 04:14:06 UTC 2014"
"3IJ95K7NDXCUN43EU3YX5ND2982NGT","www.funwithasl.net/static/soccer.mp4","centipede","tower","size","soccer","top","A841FR9QWUPT4","Choice 4","Fri Jun 27 04:14:10 UTC 2014"
"37ZQELHEQ0YUFEZ056WSISXZ5UDMNZ","www.funwithasl.net/static/onward.mp4","heart","speechless","spirit","onward","great","A841FR9QWUPT4","Choice 4","Fri Jun 27 04:14:14 UTC 2014"
"3QTFNPMJC6IUELYJKVMMQUT8KYVZNT","www.funwithasl.net/static/room.mp4","see","die","eye","room","wall","A2WNW8A4MOR7T7","Choice 4","Fri Jun 27 04:14:09 UTC 2014"
"3SX4X51T809BVYQN9I60OQ241NUAOJ","www.funwithasl.net/static/church.mp4","i","believe","past","church","child","A2WNW8A4MOR7T7","Choice 4","Fri Jun 27 04:14:47 UTC 2014"
"32FESTC2NHQU1I7IPIE0TRKHJC2UCH","www.funwithasl.net/static/deer.mp4","root","vulture","bison","deer","sun","A841FR9QWUPT4","Choice 4","Fri Jun 27 04:14:47 UTC 2014"
"3XEIP58NL0N4QLVY8I67D2PJF3VZLR","www.funwithasl.net/static/parallel.mp4","defeat","parallel","sketch","final","inspire","A2WNW8A4MOR7T7","Choice 4","Fri Jun 27 04:15:20 UTC 2014"
"3DFYDSXB2W0H9WDOZAVMGVXC9WBUJV","www.funwithasl.net/static/look.mp4","new","hear","air","look","year","A2WNW8A4MOR7T7","Choice 4","Fri Jun 27 04:15:04 UTC 2014"
"375VSR8FVW9FTJQBD233ZEYILVKZRH","www.funwithasl.net/static/lady.mp4","god","window","gone","lady","place","A841FR9QWUPT4","Choice 4","Fri Jun 27 04:15:06 UTC 2014"
"3G57RS03HH50ILP1ROHM92JF84X522","www.funwithasl.net/static/good.mp4","hand","leap","teacher","good","eat","A841FR9QWUPT4","Choice 4","Fri Jun 27 04:15:48 UTC 2014"
"3PN6H8C9R4QKR1ZYJ9SKDWQ5X9NADM","www.funwithasl.net/static/turtle.mp4","course","custody","puppy","turtle","cook","A841FR9QWUPT4","Choice 4","Fri Jun 27 04:15:10 UTC 2014"
"38VTL6WC4ADQJ6I8K9OHI6KKNJSY5C","www.funwithasl.net/static/junior.mp4","something","town","minute","junior","baby","A841FR9QWUPT4","Choice 4","Fri Jun 27 04:15:32 UTC 2014"
"338GLSUI43BLPHZORF91MWNWVSAFSY","www.funwithasl.net/static/queen.mp4","scroll","telescope","right","queen","say","A841FR9QWUPT4","Choice 4","Fri Jun 27 04:15:57 UTC 2014"
"3YLPJ8OXX8DJNIOY18J5U07XLH34X7","www.funwithasl.net/static/sketch.mp4","martial","press","muse","grass","sketch","A3760PCQD2MPIO","Choice 5","Fri Jun 27 03:51:33 UTC 2014"
"3MG8450X2OADV7GMUN06DRJOIVHUPV","www.funwithasl.net/static/nurse.mp4","eat","saturday","illustration","soccer","nurse","A3760PCQD2MPIO","Choice 5","Fri Jun 27 03:52:11 UTC 2014"
"3UQ1LLR26A83PDNQWQQ8W9YA6IPAL2","www.funwithasl.net/static/dear.mp4","fine","leap","make","thief","dear","A3760PCQD2MPIO","Choice 5","Fri Jun 27 03:51:19 UTC 2014"
"37PGLWGSJT67BPO6NE6KY79EUQPKID","www.funwithasl.net/static/little.mp4","stupid","flamingo","curious","arm","little","A3760PCQD2MPIO","Choice 5","Fri Jun 27 03:53:26 UTC 2014"
"351S7I5UG9W4E6TF29J0205I10JNJX","www.funwithasl.net/static/and.mp4","her","good","baby","dress","and","A3760PCQD2MPIO","Choice 5","Fri Jun 27 03:53:10 UTC 2014"
"3OKP4QVBP2XN3L9PLZTSJHT2A13AGW","www.funwithasl.net/static/gesture.mp4","pallid","squirrel","spirit","shoes","gesture","A3760PCQD2MPIO","Choice 5","Fri Jun 27 03:52:39 UTC 2014"
"30IRMPJWDZJK4ORPD10TCZA5HM8KRH","www.funwithasl.net/static/school.mp4","everyone","common","giggle","school","bet","A2WNW8A4MOR7T7","Choice 5","Fri Jun 27 03:56:32 UTC 2014"
"3XDJY5RK5SLR6EU3W38IAT8TRZM4UF","www.funwithasl.net/static/head.mp4","mad","key","voice","little","head","A2P6VK1US8OTC5","Choice 5","Fri Jun 27 03:57:11 UTC 2014"
"34F34TZU7WZ8PK4MGQLGAC2KQ5S2JL","www.funwithasl.net/static/way.mp4","hear","eye","others","map","way","A2WNW8A4MOR7T7","Choice 5","Fri Jun 27 04:00:19 UTC 2014"
"3DIIW4IV8PVMXNZ32MJ4RQKIX4ZI4L","www.funwithasl.net/static/size.mp4","seventy","door","wet","bottle","size","A2WNW8A4MOR7T7","Choice 5","Fri Jun 27 03:59:43 UTC 2014"
"31YWE12TE0CG656H36HCXCR7CJT7XU","www.funwithasl.net/static/baby.mp4","house","i","for","want","baby","A2WNW8A4MOR7T7","Choice 5","Fri Jun 27 04:00:27 UTC 2014"
"3G4VVJO6PZGZSBBA09W474AQG4KKPP","www.funwithasl.net/static/little.mp4","remember","leap","buy","away","little","A2WNW8A4MOR7T7","Choice 5","Fri Jun 27 04:01:00 UTC 2014"
"3WGZLY9VCHM68D6JMB86H5KA7LND8L","www.funwithasl.net/static/puppy.mp4","bottle","puppy","time","lobster","goldfish","A2WNW8A4MOR7T7","Choice 5","Fri Jun 27 04:01:38 UTC 2014"
"3SR6AEG6W5T2ZZ23LBPQ73NASSJHYC","www.funwithasl.net/static/bison.mp4","robe","red","great","yellow","bison","A841FR9QWUPT4","Choice 5","Fri Jun 27 04:06:38 UTC 2014"
"3EPG8DX9LKQWASQ7TMSY5FR8JEOP58","www.funwithasl.net/static/tree.mp4","nothing","squirrel","make","skip","tree","A841FR9QWUPT4","Choice 5","Fri Jun 27 04:07:15 UTC 2014"
"375VMB7D4JJZXJIWVXKXUUEOAHSDIT","www.funwithasl.net/static/everyone.mp4","list","write","friend","say","everyone","A841FR9QWUPT4","Choice 5","Fri Jun 27 04:06:44 UTC 2014"
"3VP28W7DUNKIQTL2M739IPKZI7AFZ3","www.funwithasl.net/static/boy.mp4","away","chapter","eat","friend","boy","A841FR9QWUPT4","Choice 5","Fri Jun 27 04:07:09 UTC 2014"
"3I7SHAD35MW5CT7DPZF3MVB95F97MA","www.funwithasl.net/static/monkey.mp4","old","foot","noise","end","monkey","A841FR9QWUPT4","Choice 5","Fri Jun 27 04:05:14 UTC 2014"
"3XT3KXP24ZY0CA3HLACJOO4WTV5I66","www.funwithasl.net/static/mother.mp4","shadow","tie","bell","mermaid","mother","A841FR9QWUPT4","Choice 5","Fri Jun 27 04:04:55 UTC 2014"
"3APP19WN71EMGJXMVMCG3CRGEIDG6C","www.funwithasl.net/static/mermaid.mp4","knee","away","bird","first","mermaid","A841FR9QWUPT4","Choice 5","Fri Jun 27 04:05:57 UTC 2014"
"3WRBLBQ2GR8R28B7TXWZUBHP1FRG0B","www.funwithasl.net/static/chapter.mp4","dear","man","mouth","today","chapter","A841FR9QWUPT4","Choice 5","Fri Jun 27 04:07:20 UTC 2014"
"3FDWKV9VCN27A4J9278EWNPTDQ6MUR","www.funwithasl.net/static/gold.mp4","leap","dog","gold","fish","cat","A2WNW8A4MOR7T7","Choice 5","Fri Jun 27 04:03:31 UTC 2014"
"3SZYX62S5G074MM7X0YH5T0NJKJ57I","www.funwithasl.net/static/Sunday.mp4","dear","back","soul","heart","sunday","A841FR9QWUPT4","Choice 5","Fri Jun 27 04:07:55 UTC 2014"
"36U4VBVNQODY7KW17F4VIMJ3JD5URN","www.funwithasl.net/static/medicine.mp4","mermaid","medicine","pirate","yes","say","A2WNW8A4MOR7T7","Choice 5","Fri Jun 27 04:07:07 UTC 2014"
"3FDWKV9VCN27A4J9278EWNPTDQ6UMZ","www.funwithasl.net/static/potty.mp4","slap","potty","see","little","pen","A2WNW8A4MOR7T7","Choice 5","Fri Jun 27 04:04:49 UTC 2014"
"3JMQI2OLFZ5RBKTNSDXPZ2A5WGMNDJ","www.funwithasl.net/static/piece.mp4","sorry","piece","performance","night","deserve","A2WNW8A4MOR7T7","Choice 5","Fri Jun 27 04:06:55 UTC 2014"
"3JGHED38EDR56AWR823EGQYGEPNY7R","www.funwithasl.net/static/course.mp4","strange","may","voice","tell","course","A841FR9QWUPT4","Choice 5","Fri Jun 27 04:07:31 UTC 2014"
"36QZ6V1589DA8ZWEM4408WOZ5FPSUA","www.funwithasl.net/static/first.mp4","say","bird","pan","lady","first","A841FR9QWUPT4","Choice 5","Fri Jun 27 04:07:49 UTC 2014"
"3NCN4N1H1GHYWNV3EH6J4CM5TVANBC","www.funwithasl.net/static/secret.mp4","time","experiment","magic","key","secret","A841FR9QWUPT4","Choice 5","Fri Jun 27 04:07:26 UTC 2014"
"3QXFBUZ4ZKG7IUNNR4AJJI5WH4UUGR","www.funwithasl.net/static/tiger.mp4","back","cow","circle","priest","tiger","A841FR9QWUPT4","Choice 5","Fri Jun 27 04:07:37 UTC 2014"
"3D42WVSDH8VIL3BXQL1Q4IBXCD6FYC","www.funwithasl.net/static/lump.mp4","good","moment","if","different","lump","A2WNW8A4MOR7T7","Choice 5","Fri Jun 27 04:07:52 UTC 2014"
"39TX062QX1OY5M5U1UEMKVFR7H6X3E","www.funwithasl.net/static/sunset.mp4","snow","magician","war","bison","sunset","A2WNW8A4MOR7T7","Choice 5","Fri Jun 27 04:08:02 UTC 2014"
"3TRB893CSJA5KJBREWH89QRC9TXG7B","www.funwithasl.net/static/pan.mp4","chapter","bell","arm","room","pan","A841FR9QWUPT4","Choice 5","Fri Jun 27 04:08:25 UTC 2014"
"37VE3DA4YUH6MR9SBJB6ZSP97J0HBW","www.funwithasl.net/static/perceive.mp4","human","region","remote","progress","perceive","A2WNW8A4MOR7T7","Choice 5","Fri Jun 27 04:09:50 UTC 2014"
"3EKZL9T8Y8MPWW1YPJ71ACVRP40HC3","www.funwithasl.net/static/unite.mp4","pole","nature","down","build","unite","A841FR9QWUPT4","Choice 5","Fri Jun 27 04:09:43 UTC 2014"
"38O9DZ0A62NW1PPFW7RR18XF4Z826F","www.funwithasl.net/static/mad.mp4","nothing","beg","make","low","mad","A841FR9QWUPT4","Choice 5","Fri Jun 27 04:13:44 UTC 2014"
"3YO4AH2FPDKIFX5LWT1BOPLR720Q0G","www.funwithasl.net/static/father.mp4","cat","dog","home","man","father","A841FR9QWUPT4","Choice 5","Fri Jun 27 04:12:55 UTC 2014"
"33CLA8O0MIB9O2ZBCQ9WWMI09QRFRA","www.funwithasl.net/static/mock.mp4","moment","repeat","custody","chin","mock","A841FR9QWUPT4","Choice 5","Fri Jun 27 04:11:40 UTC 2014"
"3B6F54KMR2CUZ25GKGUGXUJ2UIQS19","www.funwithasl.net/static/muse.mp4","final","forest","shine","month","muse","A841FR9QWUPT4","Choice 5","Fri Jun 27 04:12:19 UTC 2014"
"3N5YJ55YXG3TDDQB836N912ZBDPAN4","www.funwithasl.net/static/cave.mp4","end","half","size","witch","cave","A841FR9QWUPT4","Choice 5","Fri Jun 27 04:13:53 UTC 2014"
"33NKDW9FFXIMIM1DUNPNDYJLDUJXCC","www.funwithasl.net/static/night.mp4","dear","night","lady","pirate","go","A2WNW8A4MOR7T7","Choice 5","Fri Jun 27 04:10:59 UTC 2014"
"3P458N04Q1H9K49BXU0H1LAZ136X23","www.funwithasl.net/static/reindeer.mp4","west","swan","landscape","heart","reindeer","A841FR9QWUPT4","Choice 5","Fri Jun 27 04:14:26 UTC 2014"
"30EV7DWJTVVM2AIMPSYMACYKJE3Y6S","www.funwithasl.net/static/year.mp4","hear","say","know","year","sweet","A2WNW8A4MOR7T7","Choice 5","Fri Jun 27 04:14:20 UTC 2014"
"3ABAOCJ4R84FIBCSLYO9MMS4A50MQM","www.funwithasl.net/static/sea.mp4","hide","buffalo","catch","priest","sea","A841FR9QWUPT4","Choice 5","Fri Jun 27 04:14:35 UTC 2014"
"3I6NF2WGIGWQXFX8Q32BB6DGIN2G5W","www.funwithasl.net/static/crocodile.mp4","remember","lovely","ship","light","crocodile","A841FR9QWUPT4","Choice 5","Fri Jun 27 04:14:43 UTC 2014"
"3PIOQ99R7YMDSM49E8NE92ETIGGUNZ","www.funwithasl.net/static/witch.mp4","hand","something","slide","saturday","witch","A841FR9QWUPT4","Choice 5","Fri Jun 27 04:15:24 UTC 2014"
