"HITID","Sign_Name","Choice_1","Choice_2","Choice_3","Choice_4","Choice_5","Worker","Answer","Date"
"3ATYLI1PRT2MWRTR3OJDHP5NRISJOS","www.funwithasl.net/static/tt/sign17.html","clean","spinach","water","coffee","milk","A2QLSHXNCHBRN4","Choice 5","Wed Jul 09 01:31:00 UTC 2014"

"3T5ZXGO9DEOFHIBB0NE3UOODPHNZQ1","www.funwithasl.net/static/tt/sign2.html","shout","mother","hungry","home","scarecrow","A2QLSHXNCHBRN4","Choice 1","Wed Jul 09 01:33:23 UTC 2014"
"3FTID4TN8LY4LVLTCW4OZVGH9GVYLH","www.funwithasl.net/static/tt/sign16.html","telescope","respect","stupid","perspective","wild","A2QLSHXNCHBRN4","Choice 1","Wed Jul 09 01:32:42 UTC 2014"
"33CLA8O0MIB9O2ZBCQ9WWMI09YVRF6","www.funwithasl.net/static/tt/sign5.html","man","king","kill","polite","angry","A1X258MWJFEMTW","Choice 1","Wed Jul 09 01:36:16 UTC 2014"
"3SU800BH86SYVJH1U0FVDW9YNZ8UQ7","www.funwithasl.net/static/tt/sign6.html","crocodile","bird","lion","cat","squirrel","A1X258MWJFEMTW","Choice 1","Wed Jul 09 01:35:10 UTC 2014"
"32TZXEA1OLKBXH35UFYYZR3WGAS14W","www.funwithasl.net/static/tt/sign11.html","winter","prairie","open","rain","cloud","A1X258MWJFEMTW","Choice 1","Wed Jul 09 01:39:56 UTC 2014"
"3WRAAIUSBJZYP74FA9TW73TXDZ3XAV","www.funwithasl.net/static/tt/sign14.html","Smell","sick","old","kid","short","A3RUBZV5K0TL2J","Choice 1","Wed Jul 09 01:40:22 UTC 2014"
"3AA88CN98P3T1P3BRWSNKV32KGQYKE","www.funwithasl.net/static/tt/sign10.html","shout","answer","grandmother","jump","whisper","A18TCR555RWUZV","Choice 1","Wed Jul 09 01:56:31 UTC 2014"
"3ODOP6T3ASKIM2L1DJYC4AD18G724F","www.funwithasl.net/static/tt/sign7.html","sparrow","spider","butterfly","squirrel","rabbit","A3RUBZV5K0TL2J","Choice 2","Wed Jul 09 01:33:55 UTC 2014"
"3G57RS03HH50ILP1ROHM92JF8C225K","www.funwithasl.net/static/tt/sign15.html","coffee","cry","silly","feather","snow","A2QLSHXNCHBRN4","Choice 2","Wed Jul 09 01:36:32 UTC 2014"
"32ZCLEW0BZK4HR5SIOWS6PAD1NOJP9","www.funwithasl.net/static/tt/sign19.html","school","applaud","music","television","quarrel","A2QLSHXNCHBRN4","Choice 2","Wed Jul 09 01:37:16 UTC 2014"
"3W5PY7V3UP7YQ5XT9BSBJG3P5RQYJF","www.funwithasl.net/static/tt/sign1.html","dinner","direction","play","sister","bird","A1X258MWJFEMTW","Choice 2","Wed Jul 09 01:38:02 UTC 2014"
"3FULMHZ7OUX8T6PUN1HWJJRZELO4M8","www.funwithasl.net/static/tt/sign20.html","restaurant","hungry","supermarket","breakfast","stomach-ache","A3RUBZV5K0TL2J","Choice 2","Wed Jul 09 01:40:54 UTC 2014"
"3MG8450X2OADV7GMUN06DRJOI3MUPG","www.funwithasl.net/static/tt/sign4.html","rain","path","forest","cloud","soil","A18TCR555RWUZV","Choice 2","Wed Jul 09 01:56:20 UTC 2014"
"3EHVO81VN5L59TR09MIHTGC0LFEH1Y","www.funwithasl.net/static/tt/sign18.html","head","ignorance","silly","playful","intelligence","A1X258MWJFEMTW","Choice 3","Wed Jul 09 01:34:13 UTC 2014"
"36U4VBVNQODY7KW17F4VIMJ3JLAUR8","www.funwithasl.net/static/tt/sign12.html","battle","warrior","baseball","sport","angry","A1X258MWJFEMTW","Choice 3","Wed Jul 09 01:37:41 UTC 2014"
"3WKGUBL7SZMONO79NPGHJ6CAEGY4L6","www.funwithasl.net/static/tt/sign8.html","clown","healthy","overweight","playful","monkey","A2QLSHXNCHBRN4","Choice 3","Wed Jul 09 01:37:26 UTC 2014"
"3ZLW647WALVX462XD5TTU5LVUGB23U","www.funwithasl.net/static/tt/sign3.html","police","teacher","parent","military","driver","A2QLSHXNCHBRN4","Choice 4","Wed Jul 09 01:38:06 UTC 2014"
"3IHWR4LC7DDNGOM5EP9H820NZYZ8I2","www.funwithasl.net/static/tt/sign13.html","home","deaf","sick","hungry","face","A2QLSHXNCHBRN4","Choice 5","Wed Jul 09 01:31:27 UTC 2014"
"3ACRLU860NEU2HIQLI30EPSWFBDEBY","www.funwithasl.net/static/tt/sign17.html","clean","spinach","water","coffee","milk","A1X258MWJFEMTW","Choice 5","Wed Jul 09 01:35:48 UTC 2014"
"3MXX6RQ9EV5EE9M7FH9O0NLUJQYP4O","www.funwithasl.net/static/tt/sign9.html","witch","applaud","happy","music","kitchen","A2QLSHXNCHBRN4","Choice 5","Wed Jul 09 01:38:18 UTC 2014"

"3MD8CKRQZZNPT4L7VG0HBKAS25CJR1","www.funwithasl.net/static/tt/sign16.html","telescope","respect","stupid","perspective","wild","A2QLSHXNCHBRN4","Choice 1","Wed Jul 09 01:31:49 UTC 2014"
"3CVDZS288H0IRMMJ7IDFANOQ3BWMFD","www.funwithasl.net/static/tt/sign14.html","Smell","sick","old","kid","short","A2QLSHXNCHBRN4","Choice 1","Wed Jul 09 01:31:39 UTC 2014"
"3YD0MU1NC214ASYOSWPYD4G9B6P7AB","www.funwithasl.net/static/tt/sign20.html","restaurant","hungry","supermarket","breakfast","stomach-ache","A2QLSHXNCHBRN4","Choice 1","Wed Jul 09 01:33:06 UTC 2014"
"38VTL6WC4ADQJ6I8K9OHI6KKNRW5Y3","www.funwithasl.net/static/tt/sign2.html","shout","mother","hungry","home","scarecrow","A2QLSHXNCHBRN4","Choice 1","Wed Jul 09 01:38:54 UTC 2014"
"3IV1AEQ4DRDJBZ6BW7UHK3FNCDO8JE","www.funwithasl.net/static/tt/sign6.html","crocodile","bird","lion","cat","squirrel","A18TCR555RWUZV","Choice 1","Wed Jul 09 01:53:51 UTC 2014"
"3R4QIDVOJPCS9KUAV95QFXYHI8QEEY","www.funwithasl.net/static/tt/sign18.html","head","ignorance","silly","playful","intelligence","A2QLSHXNCHBRN4","Choice 2","Wed Jul 09 01:31:16 UTC 2014"
"3VQTAXTYN3LBRDFCBII5I7EZ1Z7BUC","www.funwithasl.net/static/tt/sign19.html","school","applaud","music","television","quarrel","A2QLSHXNCHBRN4","Choice 2","Wed Jul 09 01:32:10 UTC 2014"
"3ZVPAMTJWN3F22V6NAFEE7ICADVRG5","www.funwithasl.net/static/tt/sign5.html","man","king","kill","polite","angry","A3RUBZV5K0TL2J","Choice 2","Wed Jul 09 01:33:21 UTC 2014"
"301KG0KX9CLCYE9WSQIVYZM5DLSH2F","www.funwithasl.net/static/tt/sign1.html","dinner","direction","play","sister","bird","A2QLSHXNCHBRN4","Choice 2","Wed Jul 09 01:33:45 UTC 2014"
"3H1C3QRA01JDCMAWZIZVP9YEXWDEC5","www.funwithasl.net/static/tt/sign4.html","rain","path","forest","cloud","soil","A1X258MWJFEMTW","Choice 2","Wed Jul 09 01:35:17 UTC 2014"
"38DCH97KHH2PH367I1BH6U0N6JAJQ0","www.funwithasl.net/static/tt/sign15.html","coffee","cry","silly","feather","snow","A18TCR555RWUZV","Choice 2","Wed Jul 09 01:57:14 UTC 2014"
"36MUZ9VAE62NHEGAZEU69FGWIWPED5","www.funwithasl.net/static/tt/sign7.html","sparrow","spider","butterfly","squirrel","rabbit","A18TCR555RWUZV","Choice 2","Wed Jul 09 01:56:51 UTC 2014"
"3W0KKJIARR9EMJCTESUTLIF0R2O8KD","www.funwithasl.net/static/tt/sign10.html","shout","answer","grandmother","jump","whisper","A2QLSHXNCHBRN4","Choice 3","Wed Jul 09 01:34:51 UTC 2014"
"3QGTX7BCHP2QOWSDGVQ0WDTMTL05ZU","www.funwithasl.net/static/tt/sign12.html","battle","warrior","baseball","sport","angry","A18TCR555RWUZV","Choice 3","Wed Jul 09 01:54:00 UTC 2014"
"38O9DZ0A62NW1PPFW7RR18XF47D260","www.funwithasl.net/static/tt/sign3.html","police","teacher","parent","military","driver","A2QLSHXNCHBRN4","Choice 4","Wed Jul 09 01:36:50 UTC 2014"
"3EPG8DX9LKQWASQ7TMSY5FR8JMTP5T","www.funwithasl.net/static/tt/sign8.html","clown","healthy","overweight","playful","monkey","A1X258MWJFEMTW","Choice 4","Wed Jul 09 01:41:43 UTC 2014"
"30F94FBDNRKWR00NBDSVDBSXIL0BTL","www.funwithasl.net/static/tt/sign13.html","home","deaf","sick","hungry","face","A2QLSHXNCHBRN4","Choice 5","Wed Jul 09 01:35:37 UTC 2014"
"3KQC8JMJGCS1JW5FWQW0H9RXJZSH3Q","www.funwithasl.net/static/tt/sign9.html","witch","applaud","happy","music","kitchen","A1X258MWJFEMTW","Choice 5","Wed Jul 09 01:40:07 UTC 2014"
"3URJ6VVYUPNWT9A60HW9BNG49L34ON","www.funwithasl.net/static/tt/sign17.html","clean","spinach","water","coffee","milk","A2QLSHXNCHBRN4","Choice 5","Wed Jul 09 01:39:11 UTC 2014"
"3PZDSVZ3J5HEBOAUZ2WWWYGZJBY4N8","www.funwithasl.net/static/tt/sign11.html","winter","prairie","open","rain","cloud","A18TCR555RWUZV","Choice 5","Wed Jul 09 01:54:31 UTC 2014"

"375VSR8FVW9FTJQBD233ZEYIL3PZR2","www.funwithasl.net/static/tt/sign2.html","shout","mother","hungry","home","scarecrow","A2QLSHXNCHBRN4","Choice 1","Wed Jul 09 01:32:36 UTC 2014"
"31JUPBOORN4P6PUBZS6U0ISFG2T8LG","www.funwithasl.net/static/tt/sign10.html","shout","answer","grandmother","jump","whisper","A3RUBZV5K0TL2J","Choice 1","Wed Jul 09 01:33:03 UTC 2014"
"31ANT7FQN824XBSJA9KTW6PHXVJH5G","www.funwithasl.net/static/tt/sign20.html","restaurant","hungry","supermarket","breakfast","stomach-ache","A1X258MWJFEMTW","Choice 1","Wed Jul 09 01:36:01 UTC 2014"
"3ZG552ORAM4HGF4GXFZZD0DEL032VQ","www.funwithasl.net/static/tt/sign14.html","Smell","sick","old","kid","short","A1X258MWJFEMTW","Choice 1","Wed Jul 09 01:37:14 UTC 2014"
"3MXX6RQ9EV5EE9M7FH9O0NLUJQZ4P4","www.funwithasl.net/static/tt/sign6.html","crocodile","bird","lion","cat","squirrel","A2QLSHXNCHBRN4","Choice 1","Wed Jul 09 01:39:00 UTC 2014"
"3WYZV0QBFJD38H97GNTS2ED3VHOXBQ","www.funwithasl.net/static/tt/sign11.html","winter","prairie","open","rain","cloud","A2QLSHXNCHBRN4","Choice 1","Wed Jul 09 01:38:12 UTC 2014"
"39I4RL8QGJHM1SOJW41JREJ3XZOH4B","www.funwithasl.net/static/tt/sign5.html","man","king","kill","polite","angry","A1X258MWJFEMTW","Choice 1","Wed Jul 09 01:40:52 UTC 2014"
"3OND0WXMHWF4TULCLADW00VUAOIEHE","www.funwithasl.net/static/tt/sign16.html","telescope","respect","stupid","perspective","wild","A18TCR555RWUZV","Choice 1","Wed Jul 09 01:55:20 UTC 2014"
"3ULIZ0H1VA5TT0758KH84J9AG6N151","www.funwithasl.net/static/tt/sign7.html","sparrow","spider","butterfly","squirrel","rabbit","A2QLSHXNCHBRN4","Choice 2","Wed Jul 09 01:35:49 UTC 2014"
"3RIHDBQ1NEY25IDP281FD803JQ9MHB","www.funwithasl.net/static/tt/sign19.html","school","applaud","music","television","quarrel","A1X258MWJFEMTW","Choice 2","Wed Jul 09 01:37:04 UTC 2014"
"3Y3N5A7N4G9ORD3EC853Z8V69LLYMJ","www.funwithasl.net/static/tt/sign1.html","dinner","direction","play","sister","bird","A2QLSHXNCHBRN4","Choice 2","Wed Jul 09 01:39:27 UTC 2014"
"3M93N4X8HKN1UJLKA50M1UFOO7VJSP","www.funwithasl.net/static/tt/sign4.html","rain","path","forest","cloud","soil","A2QLSHXNCHBRN4","Choice 2","Wed Jul 09 01:39:55 UTC 2014"
"3KTZHH2ONIF9C7CWZ4790V74G7J8MI","www.funwithasl.net/static/tt/sign18.html","head","ignorance","silly","playful","intelligence","A2QLSHXNCHBRN4","Choice 2","Wed Jul 09 01:39:49 UTC 2014"
"3IZPORCT1F9T2YQH7GXWZ7UDPD8RH4","www.funwithasl.net/static/tt/sign15.html","coffee","cry","silly","feather","snow","A18TCR555RWUZV","Choice 2","Wed Jul 09 01:54:53 UTC 2014"
"36QZ6V1589DA8ZWEM4408WOZ5NTUSW","www.funwithasl.net/static/tt/sign12.html","battle","warrior","baseball","sport","angry","A1X258MWJFEMTW","Choice 3","Wed Jul 09 01:36:09 UTC 2014"
"35JDMRECC49QTYQ114VEF0JTVO5EGF","www.funwithasl.net/static/tt/sign8.html","clown","healthy","overweight","playful","monkey","A2QLSHXNCHBRN4","Choice 3","Wed Jul 09 01:39:37 UTC 2014"
"3909MD9T2ZHKFYU6QKPWXFJHU95EFG","www.funwithasl.net/static/tt/sign3.html","police","teacher","parent","military","driver","A2QLSHXNCHBRN4","Choice 4","Wed Jul 09 01:32:54 UTC 2014"
"38EHZ67RIMSO5MIEI2JXS8O24QWMGC","www.funwithasl.net/static/tt/sign9.html","witch","applaud","happy","music","kitchen","A2QLSHXNCHBRN4","Choice 5","Wed Jul 09 01:33:54 UTC 2014"
"3RQVKZ7ZRKJF5P3KFHWJ7MXBZIX27Z","www.funwithasl.net/static/tt/sign13.html","home","deaf","sick","hungry","face","A2QLSHXNCHBRN4","Choice 5","Wed Jul 09 01:34:43 UTC 2014"
"3TC2K6WK9G2J5383PMOPLMT6A2328M","www.funwithasl.net/static/tt/sign17.html","clean","spinach","water","coffee","milk","A2QLSHXNCHBRN4","Choice 5","Wed Jul 09 01:37:08 UTC 2014"

"3MZ3TAMYTLNTYT11DYFHZJVSPQNRIX","www.funwithasl.net/static/tt/sign6.html","crocodile","bird","lion","cat","squirrel","A2QLSHXNCHBRN4","Choice 1","Wed Jul 09 01:35:59 UTC 2014"
"38O9DZ0A62NW1PPFW7RR18XF47C623","www.funwithasl.net/static/tt/sign11.html","winter","prairie","open","rain","cloud","A2QLSHXNCHBRN4","Choice 1","Wed Jul 09 01:37:38 UTC 2014"
"3I4E7AFQ2KZ29JYZZ55CBZBAQQ9JTE","www.funwithasl.net/static/tt/sign14.html","Smell","sick","old","kid","short","A2QLSHXNCHBRN4","Choice 1","Wed Jul 09 01:39:42 UTC 2014"
"3M4KL7H8KVNPC47JD3RDWPNAC1Y16H","www.funwithasl.net/static/tt/sign17.html","clean","spinach","water","coffee","milk","A18TCR555RWUZV","Choice 1","Wed Jul 09 01:56:43 UTC 2014"
"3XWUWJ18TLQQNCOIB9Z0NX6NQKEUUC","www.funwithasl.net/static/tt/sign15.html","coffee","cry","silly","feather","snow","A1X258MWJFEMTW","Choice 2","Wed Jul 09 01:34:41 UTC 2014"
"32LAQ1JNT9PBNZ9TB49QI1KL767UTL","www.funwithasl.net/static/tt/sign5.html","man","king","kill","polite","angry","A2QLSHXNCHBRN4","Choice 2","Wed Jul 09 01:36:15 UTC 2014"
"33NKDW9FFXIMIM1DUNPNDYJLD2OXCX","www.funwithasl.net/static/tt/sign4.html","rain","path","forest","cloud","soil","A2QLSHXNCHBRN4","Choice 2","Wed Jul 09 01:35:00 UTC 2014"
"3NI0WFPPI9GP5FM1HKNDIK4079S60J","www.funwithasl.net/static/tt/sign2.html","shout","mother","hungry","home","scarecrow","A1X258MWJFEMTW","Choice 2","Wed Jul 09 01:34:52 UTC 2014"
"3UYRNV2KITZFUPXWB5M9DAW4LXT8NI","www.funwithasl.net/static/tt/sign7.html","sparrow","spider","butterfly","squirrel","rabbit","A2QLSHXNCHBRN4","Choice 2","Wed Jul 09 01:37:55 UTC 2014"
"3YKP7CX6G2F9T23GYAPU8F0FTOA7B6","www.funwithasl.net/static/tt/sign1.html","dinner","direction","play","sister","bird","A2QLSHXNCHBRN4","Choice 2","Wed Jul 09 01:40:02 UTC 2014"
"36BTXXLZ2V8ZQM2MS9DD5IL9K8N4RW","www.funwithasl.net/static/tt/sign19.html","school","applaud","music","television","quarrel","A2QLSHXNCHBRN4","Choice 2","Wed Jul 09 01:39:17 UTC 2014"
"371Q3BEXDH9RUYQOSR38PO3E758ZSQ","www.funwithasl.net/static/tt/sign20.html","restaurant","hungry","supermarket","breakfast","stomach-ache","A18TCR555RWUZV","Choice 2","Wed Jul 09 01:55:12 UTC 2014"
"388FBO7JZRTU9VOEO9K3CNK6EBVYNJ","www.funwithasl.net/static/tt/sign10.html","shout","answer","grandmother","jump","whisper","A2QLSHXNCHBRN4","Choice 3","Wed Jul 09 01:34:34 UTC 2014"
"368IUKXGA58STWQLY523XL58FH4P69","www.funwithasl.net/static/tt/sign12.html","battle","warrior","baseball","sport","angry","A18TCR555RWUZV","Choice 3","Wed Jul 09 01:56:59 UTC 2014"
"3MD8CKRQZZNPT4L7VG0HBKAS25CRJ9","www.funwithasl.net/static/tt/sign8.html","clown","healthy","overweight","playful","monkey","A1X258MWJFEMTW","Choice 4","Wed Jul 09 01:35:39 UTC 2014"
"3JMNNNO3B14UV44LNP4VZ2WSS952W0","www.funwithasl.net/static/tt/sign3.html","police","teacher","parent","military","driver","A2QLSHXNCHBRN4","Choice 4","Wed Jul 09 01:35:31 UTC 2014"
"3SBX2M1TKDNZELNMFUOD0SB4OML4QV","www.funwithasl.net/static/tt/sign16.html","telescope","respect","stupid","perspective","wild","A18TCR555RWUZV","Choice 4","Wed Jul 09 01:54:43 UTC 2014"
"3M4KL7H8KVNPC47JD3RDWPNAC1Y61M","www.funwithasl.net/static/tt/sign9.html","witch","applaud","happy","music","kitchen","A1X258MWJFEMTW","Choice 5","Wed Jul 09 01:34:01 UTC 2014"
"3D0LPO3EABZCRGOQPOKGRCKB4L0YOY","www.funwithasl.net/static/tt/sign13.html","home","deaf","sick","hungry","face","A2QLSHXNCHBRN4","Choice 5","Wed Jul 09 01:39:06 UTC 2014"
"3FJ2RVH25Z6JJ8RDUEU3LIOHU8L29B","www.funwithasl.net/static/tt/sign18.html","head","ignorance","silly","playful","intelligence","A18TCR555RWUZV","Choice 5","Wed Jul 09 01:57:38 UTC 2014"

"38G0E1M85M5Q0RDIGZ95JJ864RNUV1","www.funwithasl.net/static/tt/sign14.html","Smell","sick","old","kid","short","A2QLSHXNCHBRN4","Choice 1","Wed Jul 09 01:38:01 UTC 2014"
"3DQYSJDTYLB1FKLRQEVI3MJOYE1XEQ","www.funwithasl.net/static/tt/sign20.html","restaurant","hungry","supermarket","breakfast","stomach-ache","A1X258MWJFEMTW","Choice 1","Wed Jul 09 01:40:42 UTC 2014"
"3VIVIU06FKC21DO98QJ0DK1IJ3OMI4","www.funwithasl.net/static/tt/sign6.html","crocodile","bird","lion","cat","squirrel","A1X258MWJFEMTW","Choice 1","Wed Jul 09 01:40:33 UTC 2014"
"3PR3LXCWSFZKKOUAI3FWB8ID7HM9XT","www.funwithasl.net/static/tt/sign11.html","winter","prairie","open","rain","cloud","A1X258MWJFEMTW","Choice 1","Wed Jul 09 01:41:16 UTC 2014"
"3PA41K45VN4BXW4QHF7V3Z54ASOP78","www.funwithasl.net/static/tt/sign7.html","sparrow","spider","butterfly","squirrel","rabbit","A2QLSHXNCHBRN4","Choice 2","Wed Jul 09 01:34:09 UTC 2014"
"36AZSFEYZ40B4S4CG8SAETGIF6GBV1","www.funwithasl.net/static/tt/sign15.html","coffee","cry","silly","feather","snow","A2QLSHXNCHBRN4","Choice 2","Wed Jul 09 01:36:26 UTC 2014"
"3MQY1YVHS3K2716ASY8ZCOJ7I8O2BL","www.funwithasl.net/static/tt/sign5.html","man","king","kill","polite","angry","A2QLSHXNCHBRN4","Choice 2","Wed Jul 09 01:38:25 UTC 2014"
"3P458N04Q1H9K49BXU0H1LAZ1BB2XT","www.funwithasl.net/static/tt/sign19.html","school","applaud","music","television","quarrel","A2QLSHXNCHBRN4","Choice 2","Wed Jul 09 01:37:43 UTC 2014"
"3SNR5F7R92T4PPWWRSVH0CW9A1XEI7","www.funwithasl.net/static/tt/sign2.html","shout","mother","hungry","home","scarecrow","A18TCR555RWUZV","Choice 2","Wed Jul 09 01:54:09 UTC 2014"
"3MJ9GGZYO36XOR1IMK83HDZ10Q32AQ","www.funwithasl.net/static/tt/sign4.html","rain","path","forest","cloud","soil","A18TCR555RWUZV","Choice 2","Wed Jul 09 01:53:29 UTC 2014"
"359AP8GAGGKS37VMCALPJZ6XB9A7CD","www.funwithasl.net/static/tt/sign12.html","battle","warrior","baseball","sport","angry","A1X258MWJFEMTW","Choice 3","Wed Jul 09 01:35:29 UTC 2014"
"3DFYDSXB2W0H9WDOZAVMGVXC94GJU5","www.funwithasl.net/static/tt/sign10.html","shout","answer","grandmother","jump","whisper","A1X258MWJFEMTW","Choice 3","Wed Jul 09 01:36:52 UTC 2014"
"3OZ4VAIBEXFHMB2O405RCHZVNBPJVU","www.funwithasl.net/static/tt/sign16.html","telescope","respect","stupid","perspective","wild","A1X258MWJFEMTW","Choice 4","Wed Jul 09 01:34:27 UTC 2014"
"33W1NHWFYHLS9Y33HR8YZTZ09OMZTF","www.funwithasl.net/static/tt/sign3.html","police","teacher","parent","military","driver","A2QLSHXNCHBRN4","Choice 4","Wed Jul 09 01:35:42 UTC 2014"
"3SD15I2WD2ULM7LY075WKI27ALC63E","www.funwithasl.net/static/tt/sign9.html","witch","applaud","happy","music","kitchen","A3RUBZV5K0TL2J","Choice 4","Wed Jul 09 01:40:39 UTC 2014"
"3TTPFEFXCTK0GFSXFSUYOC3HTQUH6W","www.funwithasl.net/static/tt/sign8.html","clown","healthy","overweight","playful","monkey","A1X258MWJFEMTW","Choice 4","Wed Jul 09 01:41:34 UTC 2014"
"3ZQX1VYFTD5XCAX8CKMMSZW9B7Y8OX","www.funwithasl.net/static/tt/sign1.html","dinner","direction","play","sister","bird","A18TCR555RWUZV","Choice 4","Wed Jul 09 01:53:21 UTC 2014"
"3SMIWMMK6153FGDN69E15LRKB0PUWB","www.funwithasl.net/static/tt/sign17.html","clean","spinach","water","coffee","milk","A2QLSHXNCHBRN4","Choice 5","Wed Jul 09 01:39:32 UTC 2014"
"3TFJJUELSHPLH6YG6Y4UN8PP0TO2CS","www.funwithasl.net/static/tt/sign13.html","home","deaf","sick","hungry","face","A1X258MWJFEMTW","Choice 5","Wed Jul 09 01:40:26 UTC 2014"
"3S829FDFT21WNE7RUJKYX413Y20XDX","www.funwithasl.net/static/tt/sign18.html","head","ignorance","silly","playful","intelligence","A18TCR555RWUZV","Choice 5","Wed Jul 09 01:55:03 UTC 2014"

"3JHB4BPSFK90BRTYWPK4H0MKAEYQ9C","www.funwithasl.net/static/tt/sign6.html","crocodile","bird","lion","cat","squirrel","A2W2ZEI7WUASOW","Choice 1","Wed Jul 09 05:28:05 UTC 2014"
"3OCZWXS7ZO76J7B91UZROYIOECTL5S","www.funwithasl.net/static/tt/sign20.html","restaurant","hungry","supermarket","breakfast","stomach-ache","A37WXDYYT7RCZ0","Choice 1","Wed Jul 09 05:30:51 UTC 2014"
"3QHITW7OYO9EGA33OVY4DVX4GWGQAR","www.funwithasl.net/static/tt/sign9.html","witch","applaud","happy","music","kitchen","A37WXDYYT7RCZ0","Choice 1","Wed Jul 09 05:33:01 UTC 2014"
"30IRMPJWDZJK4ORPD10TCZA5HUCKR1","www.funwithasl.net/static/tt/sign5.html","man","king","kill","polite","angry","A2W2ZEI7WUASOW","Choice 1","Wed Jul 09 05:33:26 UTC 2014"
"30EMX9PEVKJW53R2SQ0Y29F13WVKSP","www.funwithasl.net/static/tt/sign14.html","Smell","sick","old","kid","short","A37WXDYYT7RCZ0","Choice 1","Wed Jul 09 05:37:13 UTC 2014"
"3S1L4CQSFX5HPLDUAFNA1WTQ9U7FAM","www.funwithasl.net/static/tt/sign11.html","winter","prairie","open","rain","cloud","A37WXDYYT7RCZ0","Choice 2","Wed Jul 09 05:31:02 UTC 2014"
"3W9XHF7WGKVXK34HHQ5OCEBN5F9KTE","www.funwithasl.net/static/tt/sign15.html","coffee","cry","silly","feather","snow","A37WXDYYT7RCZ0","Choice 2","Wed Jul 09 05:33:36 UTC 2014"
"3HJ1EVZS2OJE8QJISV8UVDT368Q3R9","www.funwithasl.net/static/tt/sign19.html","school","applaud","music","television","quarrel","A2W2ZEI7WUASOW","Choice 2","Wed Jul 09 05:33:49 UTC 2014"
"3XABXM4AJ150XMAORXEQH4R9Q8GQ8N","www.funwithasl.net/static/tt/sign4.html","rain","path","forest","cloud","soil","A37WXDYYT7RCZ0","Choice 2","Wed Jul 09 05:34:30 UTC 2014"
"3Q9SPIIRWJMJ07ZP04XA5KFQ4XYAWG","www.funwithasl.net/static/tt/sign1.html","dinner","direction","play","sister","bird","A37WXDYYT7RCZ0","Choice 2","Wed Jul 09 05:35:07 UTC 2014"
"3WKGUBL7SZMONO79NPGHJ6CAEGYL4N","www.funwithasl.net/static/tt/sign7.html","sparrow","spider","butterfly","squirrel","rabbit","A37WXDYYT7RCZ0","Choice 2","Wed Jul 09 05:36:12 UTC 2014"
"3L4YG5VW9NSIP82A3JJM3XYBIKPDDC","www.funwithasl.net/static/tt/sign2.html","shout","mother","hungry","home","scarecrow","A37WXDYYT7RCZ0","Choice 3","Wed Jul 09 05:31:48 UTC 2014"
"3OID399FXG7FNSG6UPECRX1WUX5DFN","www.funwithasl.net/static/tt/sign12.html","battle","warrior","baseball","sport","angry","A37WXDYYT7RCZ0","Choice 3","Wed Jul 09 05:34:46 UTC 2014"
"37PGLWGSJT67BPO6NE6KY79EUYUIKW","www.funwithasl.net/static/tt/sign10.html","shout","answer","grandmother","jump","whisper","A2W2ZEI7WUASOW","Choice 3","Wed Jul 09 05:37:17 UTC 2014"
"3L1EFR8WWT53K23PI99A51I63CPF97","www.funwithasl.net/static/tt/sign8.html","clown","healthy","overweight","playful","monkey","A37WXDYYT7RCZ0","Choice 3","Wed Jul 09 05:37:56 UTC 2014"
"3S8APUMBJXJM8VIMGTN6W7DWRCSFBH","www.funwithasl.net/static/tt/sign16.html","telescope","respect","stupid","perspective","wild","A37WXDYYT7RCZ0","Choice 4","Wed Jul 09 05:27:59 UTC 2014"
"36MUZ9VAE62NHEGAZEU69FGWIWQDE5","www.funwithasl.net/static/tt/sign3.html","police","teacher","parent","military","driver","A37WXDYYT7RCZ0","Choice 4","Wed Jul 09 05:31:27 UTC 2014"
"3WRAAIUSBJZYP74FA9TW73TXDZ4AX9","www.funwithasl.net/static/tt/sign17.html","clean","spinach","water","coffee","milk","A2W2ZEI7WUASOW","Choice 5","Wed Jul 09 05:24:55 UTC 2014"
"39O6Z4JLX2XIHV7DL4KS3Q7AY94VXU","www.funwithasl.net/static/tt/sign18.html","head","ignorance","silly","playful","intelligence","A2W2ZEI7WUASOW","Choice 5","Wed Jul 09 05:27:07 UTC 2014"
"3JVP4ZJHDPS5YZH2JLW2FNU5G0O0I8","www.funwithasl.net/static/tt/sign13.html","home","deaf","sick","hungry","face","A37WXDYYT7RCZ0","Choice 5","Wed Jul 09 05:36:58 UTC 2014"

"35ZRNT9RUIYBBDR203RQ1IOYVL7O3M","www.funwithasl.net/static/tt/sign6.html","crocodile","bird","lion","cat","squirrel","A37WXDYYT7RCZ0","Choice 1","Wed Jul 09 05:34:02 UTC 2014"
"3E24UO25QZQA8WEKJ5PO8L0I5C9O6S","www.funwithasl.net/static/tt/sign20.html","restaurant","hungry","supermarket","breakfast","stomach-ache","A37WXDYYT7RCZ0","Choice 1","Wed Jul 09 05:34:07 UTC 2014"
"3I6NF2WGIGWQXFX8Q32BB6DGIV7G5H","www.funwithasl.net/static/tt/sign14.html","Smell","sick","old","kid","short","A37WXDYYT7RCZ0","Choice 1","Wed Jul 09 05:37:54 UTC 2014"
