"HITID","Sign_Name","Choice_1","Choice_2","Choice_3","Choice_4","Choice_5","Worker","Answer","Date"
"3ZZAYRN1I6RGAUPWFIXHJVSWPJ6TOS","www.funwithasl.net/static/tt/sign16.html","telescope","respect","stupid","perspective","wild","A3HB9PPUZU565U","Choice 4","Tue Jul 08 05:43:54 UTC 2014"
"3IVEC1GSLPZ10ZMQXML25TSFY661J9","www.funwithasl.net/static/tt/sign17.html","clean","spinach","water","coffee","milk","A3HB9PPUZU565U","Choice 5","Tue Jul 08 05:53:00 UTC 2014"
"309D674SHZLF5JYCPRX5O1STUYOCBP","www.funwithasl.net/static/tt/sign18.html","head","ignorance","silly","playful","intelligence","A3HB9PPUZU565U","Choice 5","Tue Jul 08 05:45:09 UTC 2014"
"37G6BXQPLQLH6NKF400Q9ENV1A1QE7","www.funwithasl.net/static/tt/sign19.html","school","applaud","music","television","quarrel","A1GGOZPHYU0OC0","Choice 2","Tue Jul 08 06:41:54 UTC 2014"
"3511RHPADVEVOU97Y1CURZNK6T4LRQ","www.funwithasl.net/static/tt/sign20.html","restaurant","hungry","supermarket","breakfast","stomach-ache","A841FR9QWUPT4","Choice 4","Tue Jul 08 05:30:53 UTC 2014"

"344M16OZKIFW3Q7NO8895KSQWZFEN9","www.funwithasl.net/static/tt/sign1.html","dinner","direction","play","sister","bird","A3HB9PPUZU565U","Choice 4","Tue Jul 08 05:59:47 UTC 2014"
"3IWA71V4TIGX25SCKWCKRYRBHF16X0","www.funwithasl.net/static/tt/sign2.html","shout","mother","hungry","home","scarecrow","A3HB9PPUZU565U","Choice 2","Tue Jul 08 05:50:42 UTC 2014"
"36FQTHX3Z3RRSJ2TWYM4VYOZOLAB3P","www.funwithasl.net/static/tt/sign3.html","police","teacher","parent","military","driver","A1IV0802ICNA0A","Choice 2","Tue Jul 08 06:27:42 UTC 2014"
"3PMR2DOWOO1ALZ4OV20A2HGDSPL453","www.funwithasl.net/static/tt/sign4.html","rain","path","forest","cloud","soil","A3HB9PPUZU565U","Choice 2","Tue Jul 08 05:57:09 UTC 2014"
"30EV7DWJTVVM2AIMPSYMACYKJLV6Y6","www.funwithasl.net/static/tt/sign5.html","man","king","kill","polite","angry","A3HB9PPUZU565U","Choice 1","Tue Jul 08 05:35:04 UTC 2014"
"39WSF6KUV2LELB7ZPN8MK9SVM9KEOO","www.funwithasl.net/static/tt/sign6.html","crocodile","bird","lion","cat","squirrel","A1IV0802ICNA0A","Choice 1","Tue Jul 08 05:34:18 UTC 2014"
"38EHZ67RIMSO5MIEI2JXS8O24PJGMR","www.funwithasl.net/static/tt/sign7.html","sparrow","spider","butterfly","squirrel","rabbit","A3HB9PPUZU565U","Choice 2","Tue Jul 08 05:48:11 UTC 2014"
"3JMNNNO3B14UV44LNP4VZ2WSS8SW2F","www.funwithasl.net/static/tt/sign8.html","clown","healthy","overweight","playful","monkey","A1IV0802ICNA0A","Choice 3","Tue Jul 08 06:23:53 UTC 2014"
"3IZVJEBJ6AKM70SRLE05OJ7MPFZ6ZX","www.funwithasl.net/static/tt/sign9.html","witch","applaud","happy","music","kitchen","A841FR9QWUPT4","Choice 5","Tue Jul 08 05:37:27 UTC 2014"
"3V7ICJJAZAGCAFLXWCRN53G52L6B4A","www.funwithasl.net/static/tt/sign10.html","shout","answer","grandmother","jump","whisper","A1IV0802ICNA0A","Choice 2","Tue Jul 08 05:58:07 UTC 2014"
"3W0XM68YZPVWBJS8F7LE68SSDV61K8","www.funwithasl.net/static/tt/sign11.html","winter","prairie","open","rain","cloud","A3HB9PPUZU565U","Choice 3","Tue Jul 08 05:59:39 UTC 2014"
"33BFF6QPI1BJGM04RPI0IC1KYMSW3Q","www.funwithasl.net/static/tt/sign12.html","battle","warrior","baseball","sport","angry","A841FR9QWUPT4","Choice 3","Tue Jul 08 05:36:38 UTC 2014"
"3R5OYNIC2C9YVU1XUIAW8VXMZO2TP9","www.funwithasl.net/static/tt/sign13.html","home","deaf","sick","hungry","face","A1GGOZPHYU0OC0","Choice 5","Tue Jul 08 06:42:04 UTC 2014"
"36KM3FWE3RC89F060US5OY4W2J0705","www.funwithasl.net/static/tt/sign14.html","Smell","sick","old","kid","short","A1GGOZPHYU0OC0","Choice 1","Tue Jul 08 06:39:37 UTC 2014"
"31J7RYECZLQ7VPAQ07XFL8572VB1LB","www.funwithasl.net/static/tt/sign15.html","coffee","cry","silly","feather","snow","A1IV0802ICNA0A","Choice 2","Tue Jul 08 06:35:24 UTC 2014"
"3XJOUITW8URJV62CUVPL80NW4KOTQ0","www.funwithasl.net/static/tt/sign16.html","telescope","respect","stupid","perspective","wild","A3HB9PPUZU565U","Choice 4","Tue Jul 08 05:47:00 UTC 2014"
"34OWYT6U3WHNUT5FJHFV8YVYJ359IE","www.funwithasl.net/static/tt/sign17.html","clean","spinach","water","coffee","milk","A1IV0802ICNA0A","Choice 5","Tue Jul 08 06:22:11 UTC 2014"
"3PUV2Q8SV44PAB4QPNSG87ABFYZDBP","www.funwithasl.net/static/tt/sign18.html","head","ignorance","silly","playful","intelligence","A1IV0802ICNA0A","Choice 1","Tue Jul 08 05:59:08 UTC 2014"
"3WJGKMRWVI98KGWW3NOBJRGTXJZDCW","www.funwithasl.net/static/tt/sign19.html","school","applaud","music","television","quarrel","A1IV0802ICNA0A","Choice 1","Tue Jul 08 06:30:47 UTC 2014"
"35XW21VSVGE7P99KDQCZH9SGSVNLSE","www.funwithasl.net/static/tt/sign20.html","restaurant","hungry","supermarket","breakfast","stomach-ache","A3HB9PPUZU565U","Choice 2","Tue Jul 08 05:58:04 UTC 2014"

"3NBFJK3IOHIC5P3QVIYAKCD7ZPYGO6","www.funwithasl.net/static/tt/sign1.html","dinner","direction","play","sister","bird","A3HB9PPUZU565U","Choice 5","Tue Jul 08 05:47:35 UTC 2014"
"3W5PY7V3UP7YQ5XT9BSBJG3P5REYJ3","www.funwithasl.net/static/tt/sign2.html","shout","mother","hungry","home","scarecrow","A1IV0802ICNA0A","Choice 1","Tue Jul 08 05:37:57 UTC 2014"
"34ZTTGSNJXOTQXBHU18WUHK8TQTQHN","www.funwithasl.net/static/tt/sign3.html","police","teacher","parent","military","driver","A3HB9PPUZU565U","Choice 4","Tue Jul 08 05:46:15 UTC 2014"
"3O0M2G5VC62TMM60YSDREXLFEL449U","www.funwithasl.net/static/tt/sign4.html","rain","path","forest","cloud","soil","A1IV0802ICNA0A","Choice 2","Tue Jul 08 06:23:31 UTC 2014"
"3EPG8DX9LKQWASQ7TMSY5FR8JLHP5F","www.funwithasl.net/static/tt/sign5.html","man","king","kill","polite","angry","A1IV0802ICNA0A","Choice 1","Tue Jul 08 05:44:57 UTC 2014"
"3SZYX62S5G074MM7X0YH5T0NJRB75Q","www.funwithasl.net/static/tt/sign6.html","crocodile","bird","lion","cat","squirrel","A3HB9PPUZU565U","Choice 1","Tue Jul 08 05:47:16 UTC 2014"
"37YYO3NWHDQYFOQI3RT0ZLYBCJOCCW","www.funwithasl.net/static/tt/sign7.html","sparrow","spider","butterfly","squirrel","rabbit","A3HB9PPUZU565U","Choice 2","Tue Jul 08 05:52:20 UTC 2014"
"3I7KR83SNADE0OV3JK07LEABB7U9KP","www.funwithasl.net/static/tt/sign8.html","clown","healthy","overweight","playful","monkey","A3HB9PPUZU565U","Choice 2","Tue Jul 08 05:44:26 UTC 2014"
"3UZUVSO3P7VQL8MNC7T9S53QR95MEH","www.funwithasl.net/static/tt/sign9.html","witch","applaud","happy","music","kitchen","A1GGOZPHYU0OC0","Choice 2","Tue Jul 08 06:41:37 UTC 2014"
"3CVDZS288H0IRMMJ7IDFANOQ3AKMFZ","www.funwithasl.net/static/tt/sign10.html","shout","answer","grandmother","jump","whisper","A1GGOZPHYU0OC0","Choice 1","Tue Jul 08 06:39:31 UTC 2014"
"3W3RSPVVGSRN4M1O2V7ZWAA4DS8LUU","www.funwithasl.net/static/tt/sign11.html","winter","prairie","open","rain","cloud","A3HB9PPUZU565U","Choice 3","Tue Jul 08 05:43:22 UTC 2014"
"37NXA7GVST6NH1QO7LH4SWCNRZHLVJ","www.funwithasl.net/static/tt/sign12.html","battle","warrior","baseball","sport","angry","A3HB9PPUZU565U","Choice 3","Tue Jul 08 05:48:56 UTC 2014"
"3BFF0DJK8XCV8MHPMZEQ302XM89TSP","www.funwithasl.net/static/tt/sign13.html","home","deaf","sick","hungry","face","A1IV0802ICNA0A","Choice 2","Tue Jul 08 06:20:59 UTC 2014"
"37AQKJ12TXOWNMU4BZJGD5YJORNTTE","www.funwithasl.net/static/tt/sign14.html","Smell","sick","old","kid","short","A1IV0802ICNA0A","Choice 1","Tue Jul 08 05:45:24 UTC 2014"
"3V0TR1NRVA27R5G5QYRRASWZK3M4A9","www.funwithasl.net/static/tt/sign15.html","coffee","cry","silly","feather","snow","A3HB9PPUZU565U","Choice 2","Tue Jul 08 05:45:25 UTC 2014"
"3AXFSPQOYQYSQEGY4L0NUVW9ZGOJFR","www.funwithasl.net/static/tt/sign16.html","telescope","respect","stupid","perspective","wild","A1GGOZPHYU0OC0","Choice 1","Tue Jul 08 06:43:32 UTC 2014"
"3V7ICJJAZAGCAFLXWCRN53G52L74B4","www.funwithasl.net/static/tt/sign17.html","clean","spinach","water","coffee","milk","A1IV0802ICNA0A","Choice 5","Tue Jul 08 05:44:19 UTC 2014"
"3NQUW096N68PKUDL4KC80ENQ07Z9LS","www.funwithasl.net/static/tt/sign18.html","head","ignorance","silly","playful","intelligence","A3HB9PPUZU565U","Choice 3","Tue Jul 08 05:52:30 UTC 2014"
"3RTFSSG7T860WQQTXVM0EYV1Y8JLWT","www.funwithasl.net/static/tt/sign19.html","school","applaud","music","television","quarrel","A1IV0802ICNA0A","Choice 5","Tue Jul 08 06:21:31 UTC 2014"
"3WJGKMRWVI98KGWW3NOBJRGTXJ0CDW","www.funwithasl.net/static/tt/sign20.html","restaurant","hungry","supermarket","breakfast","stomach-ache","A1GGOZPHYU0OC0","Choice 3","Tue Jul 08 06:38:27 UTC 2014"

"3QREJ3J433X91QWC8H3XQN16B1ALKX","www.funwithasl.net/static/tt/sign1.html","dinner","direction","play","sister","bird","A1IV0802ICNA0A","Choice 2","Tue Jul 08 05:40:00 UTC 2014"
"3TZ0XG8CBUKU5NT2AV34V91KG70986","www.funwithasl.net/static/tt/sign2.html","shout","mother","hungry","home","scarecrow","A1IV0802ICNA0A","Choice 3","Tue Jul 08 06:16:35 UTC 2014"
"3J5XXLQDHMB61X0Z1FD4WAI6RDR3VO","www.funwithasl.net/static/tt/sign3.html","police","teacher","parent","military","driver","A1GGOZPHYU0OC0","Choice 3","Tue Jul 08 06:43:13 UTC 2014"
"363A7XIFV4M6LIZKAUSEJIWCXNIAVQ","www.funwithasl.net/static/tt/sign4.html","rain","path","forest","cloud","soil","A1IV0802ICNA0A","Choice 2","Tue Jul 08 06:05:05 UTC 2014"
"3W1K7D6QSBHSDC9MH5HDZZTE3GABZN","www.funwithasl.net/static/tt/sign5.html","man","king","kill","polite","angry","A841FR9QWUPT4","Choice 4","Tue Jul 08 05:32:39 UTC 2014"
"3I01FDIL6M8VMY4U6UZ57E77LSMD2N","www.funwithasl.net/static/tt/sign6.html","crocodile","bird","lion","cat","squirrel","A1GGOZPHYU0OC0","Choice 1","Tue Jul 08 06:39:26 UTC 2014"
"31ANT7FQN824XBSJA9KTW6PHXU7H52","www.funwithasl.net/static/tt/sign7.html","sparrow","spider","butterfly","squirrel","rabbit","A1IV0802ICNA0A","Choice 2","Tue Jul 08 06:01:37 UTC 2014"
"3WGCNLZJKF8OXDMYNQZR2VX2TM91DV","www.funwithasl.net/static/tt/sign8.html","clown","healthy","overweight","playful","monkey","A1IV0802ICNA0A","Choice 3","Tue Jul 08 06:12:16 UTC 2014"
"3V8JSVE8YYQQFPB1VAHKM0QX0JIYEI","www.funwithasl.net/static/tt/sign9.html","witch","applaud","happy","music","kitchen","A3HB9PPUZU565U","Choice 5","Tue Jul 08 05:34:29 UTC 2014"
"389A2A304OIELWV2RB0G4KWA3URC03","www.funwithasl.net/static/tt/sign10.html","shout","answer","grandmother","jump","whisper","A1IV0802ICNA0A","Choice 3","Tue Jul 08 05:26:40 UTC 2014"
"37VUR2VJ6APESLGKNU4GIPFK8MXC16","www.funwithasl.net/static/tt/sign11.html","winter","prairie","open","rain","cloud","A1IV0802ICNA0A","Choice 1","Tue Jul 08 06:06:45 UTC 2014"
"3IQ9O0AYW6Z6E8ETHNKCZYWADA7TIX","www.funwithasl.net/static/tt/sign12.html","battle","warrior","baseball","sport","angry","A3HB9PPUZU565U","Choice 3","Tue Jul 08 05:51:18 UTC 2014"
"39O6Z4JLX2XIHV7DL4KS3Q7AY8RVXF","www.funwithasl.net/static/tt/sign13.html","home","deaf","sick","hungry","face","A1IV0802ICNA0A","Choice 1","Tue Jul 08 05:40:20 UTC 2014"
"3XABXM4AJ150XMAORXEQH4R9Q73Q88","www.funwithasl.net/static/tt/sign14.html","Smell","sick","old","kid","short","A1GGOZPHYU0OC0","Choice 1","Tue Jul 08 06:39:34 UTC 2014"
"3DWNFENNE3VISYJ9K4443RZIAQFJ43","www.funwithasl.net/static/tt/sign15.html","coffee","cry","silly","feather","snow","A1GGOZPHYU0OC0","Choice 2","Tue Jul 08 06:37:37 UTC 2014"
"3TTPFEFXCTK0GFSXFSUYOC3HTPIH6I","www.funwithasl.net/static/tt/sign16.html","telescope","respect","stupid","perspective","wild","A1IV0802ICNA0A","Choice 4","Tue Jul 08 05:58:31 UTC 2014"
"3I4E7AFQ2KZ29JYZZ55CBZBAQPWTJ9","www.funwithasl.net/static/tt/sign17.html","clean","spinach","water","coffee","milk","A1GGOZPHYU0OC0","Choice 2","Tue Jul 08 06:42:44 UTC 2014"
"3ZZAYRN1I6RGAUPWFIXHJVSWPJ6OTN","www.funwithasl.net/static/tt/sign18.html","head","ignorance","silly","playful","intelligence","A1IV0802ICNA0A","Choice 1","Tue Jul 08 06:10:52 UTC 2014"
"3Q9SPIIRWJMJ07ZP04XA5KFQ4WKAW0","www.funwithasl.net/static/tt/sign19.html","school","applaud","music","television","quarrel","A1IV0802ICNA0A","Choice 2","Tue Jul 08 05:38:42 UTC 2014"
"35O6H0UNLSG0OHN9Y9NE8J5WAMAJ58","www.funwithasl.net/static/tt/sign20.html","restaurant","hungry","supermarket","breakfast","stomach-ache","A3HB9PPUZU565U","Choice 3","Tue Jul 08 05:50:16 UTC 2014"

"3X7837UUADYW7LNN3SXJ0PJW6HLJ6O","www.funwithasl.net/static/tt/sign1.html","dinner","direction","play","sister","bird","A1IV0802ICNA0A","Choice 2","Tue Jul 08 05:50:39 UTC 2014"
"39N6W9XWRDNOZ37S1578M3B9DZXYGZ","www.funwithasl.net/static/tt/sign2.html","shout","mother","hungry","home","scarecrow","A1IV0802ICNA0A","Choice 1","Tue Jul 08 05:29:13 UTC 2014"
"3UUSLRKAUL328Z10C6G035OFW88D73","www.funwithasl.net/static/tt/sign3.html","police","teacher","parent","military","driver","A1GGOZPHYU0OC0","Choice 3","Tue Jul 08 06:38:46 UTC 2014"
"3P0I4CQYVY782BTQAN2S6FZVTDOOWD","www.funwithasl.net/static/tt/sign4.html","rain","path","forest","cloud","soil","A3HB9PPUZU565U","Choice 2","Tue Jul 08 05:46:49 UTC 2014"
"3WRAAIUSBJZYP74FA9TW73TXDYQAXT","www.funwithasl.net/static/tt/sign5.html","man","king","kill","polite","angry","A3HB9PPUZU565U","Choice 2","Tue Jul 08 05:51:38 UTC 2014"
"33BFF6QPI1BJGM04RPI0IC1KYMT3WY","www.funwithasl.net/static/tt/sign6.html","crocodile","bird","lion","cat","squirrel","A3HB9PPUZU565U","Choice 1","Tue Jul 08 05:32:06 UTC 2014"
"3G9UA71JVVUFBL1SM22B63JS1S5J7N","www.funwithasl.net/static/tt/sign7.html","sparrow","spider","butterfly","squirrel","rabbit","A3HB9PPUZU565U","Choice 2","Tue Jul 08 05:55:00 UTC 2014"
"32W3UF2EZOLVKKD3ACNIGNMNK67C4J","www.funwithasl.net/static/tt/sign8.html","clown","healthy","overweight","playful","monkey","A1IV0802ICNA0A","Choice 4","Tue Jul 08 05:46:49 UTC 2014"
"3QHITW7OYO9EGA33OVY4DVX4GV3QAC","www.funwithasl.net/static/tt/sign9.html","witch","applaud","happy","music","kitchen","A3HB9PPUZU565U","Choice 5","Tue Jul 08 05:58:41 UTC 2014"
"3SR6AEG6W5T2ZZ23LBPQ73NASZAYHY","www.funwithasl.net/static/tt/sign10.html","shout","answer","grandmother","jump","whisper","A1IV0802ICNA0A","Choice 2","Tue Jul 08 06:20:07 UTC 2014"
"3VDVA3ILIDFR9XWPPG0Z8G0Z6EP1G5","www.funwithasl.net/static/tt/sign11.html","winter","prairie","open","rain","cloud","A1IV0802ICNA0A","Choice 1","Tue Jul 08 05:57:01 UTC 2014"
"3SNR5F7R92T4PPWWRSVH0CW9A0LEIT","www.funwithasl.net/static/tt/sign12.html","battle","warrior","baseball","sport","angry","A3HB9PPUZU565U","Choice 3","Tue Jul 08 05:42:48 UTC 2014"
"3WGZLY9VCHM68D6JMB86H5KA7SED8Q","www.funwithasl.net/static/tt/sign13.html","home","deaf","sick","hungry","face","A1IV0802ICNA0A","Choice 1","Tue Jul 08 05:53:30 UTC 2014"
"3E9VAUV7BWENPCUPF5FYQH06F4KAYZ","www.funwithasl.net/static/tt/sign14.html","Smell","sick","old","kid","short","A1GGOZPHYU0OC0","Choice 1","Tue Jul 08 06:38:22 UTC 2014"
"3INZSNUD80Q6MIPTR3EKH1FLRYX9DC","www.funwithasl.net/static/tt/sign15.html","coffee","cry","silly","feather","snow","A1IV0802ICNA0A","Choice 2","Tue Jul 08 06:29:07 UTC 2014"
"30OITAWPBQ3NYYUVDZXA8MUJJQQH9T","www.funwithasl.net/static/tt/sign16.html","telescope","respect","stupid","perspective","wild","A1GGOZPHYU0OC0","Choice 2","Tue Jul 08 06:39:18 UTC 2014"
"39TX062QX1OY5M5U1UEMKVFR7OZ3XR","www.funwithasl.net/static/tt/sign17.html","clean","spinach","water","coffee","milk","A1IV0802ICNA0A","Choice 5","Tue Jul 08 06:42:52 UTC 2014"
"3INZSNUD80Q6MIPTR3EKH1FLRYWD9F","www.funwithasl.net/static/tt/sign18.html","head","ignorance","silly","playful","intelligence","A1IV0802ICNA0A","Choice 5","Tue Jul 08 05:48:02 UTC 2014"
"32204AGAABC2D8H3R53K03G6N3KGHI","www.funwithasl.net/static/tt/sign19.html","school","applaud","music","television","quarrel","A3HB9PPUZU565U","Choice 2","Tue Jul 08 05:42:39 UTC 2014"
"3UOMW19E6D6DG3H3OH6SLFS1K22C5O","www.funwithasl.net/static/tt/sign20.html","restaurant","hungry","supermarket","breakfast","stomach-ache","A1IV0802ICNA0A","Choice 1","Tue Jul 08 06:07:10 UTC 2014"

"3OREP8RUT2BSMVEHRDTOESD8SQGBGY","www.funwithasl.net/static/tt/sign1.html","dinner","direction","play","sister","bird","A1IV0802ICNA0A","Choice 2","Tue Jul 08 06:35:47 UTC 2014"
"3MVY4USGB6N5Z81ESNFMPT0OBRTISX","www.funwithasl.net/static/tt/sign13.html","home","deaf","sick","hungry","face","A1IV0802ICNA0A","Choice 1","Tue Jul 08 05:38:29 UTC 2014"
"3MNJFORX8B4KJF1DFJWTTLD4HFT5FR","www.funwithasl.net/static/tt/sign14.html","Smell","sick","old","kid","short","A3HB9PPUZU565U","Choice 1","Tue Jul 08 05:48:48 UTC 2014"
"371Q3BEXDH9RUYQOSR38PO3E74VSZ4","www.funwithasl.net/static/tt/sign6.html","crocodile","bird","lion","cat","squirrel","A1IV0802ICNA0A","Choice 1","Tue Jul 08 06:35:00 UTC 2014"
"3R5OYNIC2C9YVU1XUIAW8VXMZO2PT5","www.funwithasl.net/static/tt/sign18.html","head","ignorance","silly","playful","intelligence","A1GGOZPHYU0OC0","Choice 1","Tue Jul 08 06:43:18 UTC 2014"
"3KQC8JMJGCS1JW5FWQW0H9RXJYG3HY","www.funwithasl.net/static/tt/sign3.html","police","teacher","parent","military","driver","A1IV0802ICNA0A","Choice 2","Tue Jul 08 05:43:34 UTC 2014"
"37SOB9Z0SSX35SO5NBBY91K40FOL3M","www.funwithasl.net/static/tt/sign15.html","coffee","cry","silly","feather","snow","A3HB9PPUZU565U","Choice 2","Tue Jul 08 05:51:08 UTC 2014"
"3TD33TP5DL2RC41E5D1EI625UV2ABK","www.funwithasl.net/static/tt/sign7.html","sparrow","spider","butterfly","squirrel","rabbit","A1IV0802ICNA0A","Choice 2","Tue Jul 08 05:52:35 UTC 2014"
"3BDORL6HKKD2LQF1LOJVOGXXCKQCR1","www.funwithasl.net/static/tt/sign4.html","rain","path","forest","cloud","soil","A3HB9PPUZU565U","Choice 2","Tue Jul 08 05:55:54 UTC 2014"
"31GECDVA9JMKJQ8GJ93URLERKB2666","www.funwithasl.net/static/tt/sign11.html","winter","prairie","open","rain","cloud","A3HB9PPUZU565U","Choice 2","Tue Jul 08 05:58:31 UTC 2014"
"3N3WJQXELSQEKASMJBXTQRFCU1O2LS","www.funwithasl.net/static/tt/sign2.html","shout","mother","hungry","home","scarecrow","A1IV0802ICNA0A","Choice 2","Tue Jul 08 06:30:36 UTC 2014"
"37VE3DA4YUH6MR9SBJB6ZSP97QTBHX","www.funwithasl.net/static/tt/sign5.html","man","king","kill","polite","angry","A1GGOZPHYU0OC0","Choice 2","Tue Jul 08 06:41:50 UTC 2014"
"36D1BWBEHN1YQSA7JNY8Q4U1U6E2MU","www.funwithasl.net/static/tt/sign10.html","shout","answer","grandmother","jump","whisper","A3HB9PPUZU565U","Choice 3","Tue Jul 08 06:00:45 UTC 2014"
"3X2LT8FDHWI5HJ6A36DW9T9VE8L8WV","www.funwithasl.net/static/tt/sign12.html","battle","warrior","baseball","sport","angry","A1IV0802ICNA0A","Choice 3","Tue Jul 08 06:05:52 UTC 2014"
"38F60IALAGHV7DXDDXV6TUWERGQT02","www.funwithasl.net/static/tt/sign20.html","restaurant","hungry","supermarket","breakfast","stomach-ache","A841FR9QWUPT4","Choice 4","Tue Jul 08 05:31:41 UTC 2014"
"3WKGUBL7SZMONO79NPGHJ6CAEFKL47","www.funwithasl.net/static/tt/sign16.html","telescope","respect","stupid","perspective","wild","A3HB9PPUZU565U","Choice 4","Tue Jul 08 05:51:00 UTC 2014"
"3L21G7IH47WRVOHPJMM5FG73BAEY1Z","www.funwithasl.net/static/tt/sign17.html","clean","spinach","water","coffee","milk","A3760PCQD2MPIO","Choice 5","Tue Jul 08 05:19:11 UTC 2014"
"33IXYHIZB5I0E4IU2PAPDWPSL4OE2I","www.funwithasl.net/static/tt/sign8.html","clown","healthy","overweight","playful","monkey","A3760PCQD2MPIO","Choice 5","Tue Jul 08 05:19:37 UTC 2014"
"302OLP89DZ7AM9TKJDX9TQ8NCG2ACR","www.funwithasl.net/static/tt/sign19.html","school","applaud","music","television","quarrel","A1IV0802ICNA0A","Choice 5","Tue Jul 08 05:31:44 UTC 2014"
"3MZ3TAMYTLNTYT11DYFHZJVSPPAIR9","www.funwithasl.net/static/tt/sign9.html","witch","applaud","happy","music","kitchen","A3HB9PPUZU565U","Choice 5","Tue Jul 08 05:56:59 UTC 2014"

"3N7PQ0KLI5PPZMED6POUW6UKRIOE3T","www.funwithasl.net/static/tt/sign1.html","dinner","direction","play","sister","bird","A1IV0802ICNA0A","Choice 2","Tue Jul 08 05:56:00 UTC 2014"
"3GV1I4SEO9P22BBN6D9WG4WOA6QL6S","www.funwithasl.net/static/tt/sign20.html","restaurant","hungry","supermarket","breakfast","stomach-ache","A3HB9PPUZU565U","Choice 1","Tue Jul 08 05:46:29 UTC 2014"
"3PN6H8C9R4QKR1ZYJ9SKDWQ5XGEADR","www.funwithasl.net/static/tt/sign6.html","crocodile","bird","lion","cat","squirrel","A3HB9PPUZU565U","Choice 1","Tue Jul 08 05:53:16 UTC 2014"
"3YGE63DIN8XNZU17820HGE3DVA90W0","www.funwithasl.net/static/tt/sign5.html","man","king","kill","polite","angry","A1IV0802ICNA0A","Choice 1","Tue Jul 08 05:56:28 UTC 2014"
"3OCZWXS7ZO76J7B91UZROYIOEBFL5C","www.funwithasl.net/static/tt/sign11.html","winter","prairie","open","rain","cloud","A1IV0802ICNA0A","Choice 1","Tue Jul 08 06:03:58 UTC 2014"
"3VDVA3ILIDFR9XWPPG0Z8G0Z6EOG1J","www.funwithasl.net/static/tt/sign14.html","Smell","sick","old","kid","short","A1GGOZPHYU0OC0","Choice 1","Tue Jul 08 06:41:40 UTC 2014"
"3I6NF2WGIGWQXFX8Q32BB6DGIUT5GQ","www.funwithasl.net/static/tt/sign2.html","shout","mother","hungry","home","scarecrow","A3HB9PPUZU565U","Choice 2","Tue Jul 08 05:34:15 UTC 2014"
"3KLL7H3EGD1LV57YG02604JGAI8VHM","www.funwithasl.net/static/tt/sign7.html","sparrow","spider","butterfly","squirrel","rabbit","A3HB9PPUZU565U","Choice 2","Tue Jul 08 05:41:56 UTC 2014"
"3D1TUISJWI0LELTIHSAM4UICWOEIUD","www.funwithasl.net/static/tt/sign19.html","school","applaud","music","television","quarrel","A3HB9PPUZU565U","Choice 2","Tue Jul 08 05:44:58 UTC 2014"
"3NOEP8XAU425CBAHZSBTXYISCKQPXO","www.funwithasl.net/static/tt/sign15.html","coffee","cry","silly","feather","snow","A3HB9PPUZU565U","Choice 2","Tue Jul 08 05:52:38 UTC 2014"
"3CZH926SICEAHIXH63TD6BMQ5IKE4E","www.funwithasl.net/static/tt/sign12.html","battle","warrior","baseball","sport","angry","A1IV0802ICNA0A","Choice 3","Tue Jul 08 05:30:21 UTC 2014"
"3O4VWC1GEW6XA205KQZLTM7CWQK3J3","www.funwithasl.net/static/tt/sign4.html","rain","path","forest","cloud","soil","A841FR9QWUPT4","Choice 3","Tue Jul 08 05:32:26 UTC 2014"
"33NOQL7T9OZ9BEBFETX38X3DVAP8ZL","www.funwithasl.net/static/tt/sign10.html","shout","answer","grandmother","jump","whisper","A3HB9PPUZU565U","Choice 3","Tue Jul 08 05:57:27 UTC 2014"
"3M47JKRKCX17N4R4CO0SBZAIQ6S68S","www.funwithasl.net/static/tt/sign9.html","witch","applaud","happy","music","kitchen","A3HB9PPUZU565U","Choice 4","Tue Jul 08 05:32:42 UTC 2014"
"3WRBLBQ2GR8R28B7TXWZUBHP1MIG0G","www.funwithasl.net/static/tt/sign3.html","police","teacher","parent","military","driver","A3HB9PPUZU565U","Choice 4","Tue Jul 08 05:33:54 UTC 2014"
"34R0BODSP1ZSD11HK8CNB3S45EFE5J","www.funwithasl.net/static/tt/sign13.html","home","deaf","sick","hungry","face","A1GGOZPHYU0OC0","Choice 4","Tue Jul 08 06:25:32 UTC 2014"
"3OLZC0DJ8JFLR0IIMIKR0GKVAVNVIF","www.funwithasl.net/static/tt/sign16.html","telescope","respect","stupid","perspective","wild","A1IV0802ICNA0A","Choice 4","Tue Jul 08 06:35:37 UTC 2014"
"38B7Q9C28G5719AEHG66BV5TACA69H","www.funwithasl.net/static/tt/sign17.html","clean","spinach","water","coffee","milk","A1IV0802ICNA0A","Choice 5","Tue Jul 08 05:29:59 UTC 2014"
"3FBEFUUYRK5L6SKJ9MK67QGDGUS6AW","www.funwithasl.net/static/tt/sign18.html","head","ignorance","silly","playful","intelligence","A1IV0802ICNA0A","Choice 5","Tue Jul 08 06:36:18 UTC 2014"
"3TLFH2L6Y9O23N0RSKZKCIPTOEAT2M","www.funwithasl.net/static/tt/sign8.html","clown","healthy","overweight","playful","monkey","A1GGOZPHYU0OC0","Choice 5","Tue Jul 08 06:37:32 UTC 2014"

