"HITID","Sign_Name","Choice_1","Choice_2","Choice_3","Choice_4","Choice_5","Worker","Answer","Date"
"37SOB9Z0SSX35SO5NBBY91K409IL34","www.funwithasl.net/static/sign16.mp4","bird","fly","alone","leaf","cool","AKFH16PLQSYHY","Choice 1","Sat Jun 28 06:12:30 UTC 2014"
"3T6SSHJUZFAG5UYINBL8LRU12NLIIN","www.funwithasl.net/static/sign12.mp4","white","good","keep","talk","tea","A5A9QE4W8X1UI","Choice 1","Sat Jun 28 06:38:18 UTC 2014"
"3SZYX62S5G074MM7X0YH5T0NJL4575","www.funwithasl.net/static/sign3.mp4","sister","get","see","form","bag","A1SUU1QIRDZXJC","Choice 1","Sat Jun 28 10:48:18 UTC 2014"
"37MQ8Z1JQEWYK9ZL2QMJKZH83AMY2Y","www.funwithasl.net/static/sign18.mp4","away","bed","boy","hand","eye","A1GKEEI844CEKI","Choice 1","Sat Jun 28 12:36:05 UTC 2014"
"3SBX2M1TKDNZELNMFUOD0SB4OF1Q4J","www.funwithasl.net/static/sign5.mp4","key","tea","cat","ill","lesson","A1GKEEI844CEKI","Choice 1","Sat Jun 28 12:44:04 UTC 2014"
"3FK4G712NX0UTM4AXZ90TV6BKJPSSH","www.funwithasl.net/static/sign7.mp4","guess","school","want","back","try","AKFH16PLQSYHY","Choice 2","Sat Jun 28 06:01:24 UTC 2014"
"31J7RYECZLQ7VPAQ07XFL8572P4L1C","www.funwithasl.net/static/sign2.mp4","bat","mother","home","bicycle","put","AKFH16PLQSYHY","Choice 2","Sat Jun 28 06:12:40 UTC 2014"
"3538U0YQ1FUH50E91080EOFK3DX3FI","www.funwithasl.net/static/sign11.mp4","sky","forest","soft","sorrow","bring","A5A9QE4W8X1UI","Choice 2","Sat Jun 28 06:35:36 UTC 2014"
"3N3WJQXELSQEKASMJBXTQRFCUVIL2T","www.funwithasl.net/static/sign13.mp4","shadow","object","sea","save","effort","A5A9QE4W8X1UI","Choice 3","Sat Jun 28 06:34:39 UTC 2014"
"3CMIQF80GNQDT8R0YIHSXQVIK67Q64","www.funwithasl.net/static/sign15.mp4","noble","come","brave","happen","dog","A1SUU1QIRDZXJC","Choice 3","Sat Jun 28 10:48:07 UTC 2014"
"3K3G488TR28HA4RMTZ7N5KHIOBWQ5O","www.funwithasl.net/static/sign10.mp4","wish","breakfast","justice","people","house","A1GKEEI844CEKI","Choice 3","Sat Jun 28 12:32:12 UTC 2014"
"3W3RSPVVGSRN4M1O2V7ZWAA4DM1ULK","www.funwithasl.net/static/sign1.mp4","dinner","grandfather","everything","last","room","A1GKEEI844CEKI","Choice 3","Sat Jun 28 12:37:45 UTC 2014"
"3GS542CVJVNBI5A0CXW1JPRTEBS59H","www.funwithasl.net/static/sign17.mp4","music","sand","nothing","know","people","AKFH16PLQSYHY","Choice 4","Sat Jun 28 05:59:50 UTC 2014"
"3VP28W7DUNKIQTL2M739IPKZI8VFZQ","www.funwithasl.net/static/sign20.mp4","sleigh","bread","shoot","cottage","wife","AKFH16PLQSYHY","Choice 4","Sat Jun 28 06:13:11 UTC 2014"
"3D42WVSDH8VIL3BXQL1Q4IBXCERFYZ","www.funwithasl.net/static/sign6.mp4","kid","white","little","curious","begin","A5A9QE4W8X1UI","Choice 4","Sat Jun 28 06:37:01 UTC 2014"
"375VSR8FVW9FTJQBD233ZEYILW5ZR4","www.funwithasl.net/static/sign19.mp4","read","pray","old","morning","stay","A18TCR555RWUZV","Choice 4","Sat Jun 28 10:49:39 UTC 2014"
"3P6ENY9P79WG9ZNYHT3NLFTM2A6IHU","www.funwithasl.net/static/sign8.mp4","know","chance","rest","accident","poor","A1GKEEI844CEKI","Choice 4","Sat Jun 28 12:38:24 UTC 2014"
"3UL5XDRDNCJB40RQ75QNJTWIU5A58S","www.funwithasl.net/static/sign14.mp4","good","milk","bag","tomorrow","grandmother","A1GKEEI844CEKI","Choice 4","Sat Jun 28 12:42:25 UTC 2014"
"33K3E8REWWVK6JB0DB9IBCN2N4JX8T","www.funwithasl.net/static/sign9.mp4","done","home","aunt","alone","farm","AKFH16PLQSYHY","Choice 5","Sat Jun 28 06:14:31 UTC 2014"
"39XCQ6V3KY4O0M82EQTPZF0ROAK566","www.funwithasl.net/static/sign6.mp4","kid","white","little","curious","begin","AKFH16PLQSYHY","Choice 1","Sat Jun 28 06:00:24 UTC 2014"
"3EAWOID6MTXAK512ISVLUCKZOV10V8","www.funwithasl.net/static/sign8.mp4","know","chance","rest","accident","poor","AKFH16PLQSYHY","Choice 1","Sat Jun 28 06:11:27 UTC 2014"
"32XN26MTXZJ7O0P84OTF73MXXXYL09","www.funwithasl.net/static/sign16.mp4","bird","fly","alone","leaf","cool","A5A9QE4W8X1UI","Choice 1","Sat Jun 28 06:37:57 UTC 2014"
"3M67TQBQQHO8OBMH7TNIR07F6PTA9S","www.funwithasl.net/static/sign2.mp4","bat","mother","home","bicycle","put","A5A9QE4W8X1UI","Choice 1","Sat Jun 28 06:38:28 UTC 2014"
"3RKHNXPHGWWCKGJ6HVVYHAXPOMWUKH","www.funwithasl.net/static/sign3.mp4","sister","get","see","form","bag","A1SUU1QIRDZXJC","Choice 1","Sat Jun 28 10:50:06 UTC 2014"
"3Z33IC0JC0MSGZPFIOEENNLSRZUV9E","www.funwithasl.net/static/sign20.mp4","sleigh","bread","shoot","cottage","wife","A1GKEEI844CEKI","Choice 1","Sat Jun 28 12:43:40 UTC 2014"
"301KG0KX9CLCYE9WSQIVYZM5DE92H3","www.funwithasl.net/static/sign7.mp4","guess","school","want","back","try","A1GKEEI844CEKI","Choice 1","Sat Jun 28 12:45:04 UTC 2014"
"3MGHRFQY2LPROZW7N3I51BOT6C2Y0E","www.funwithasl.net/static/sign1.mp4","dinner","grandfather","everything","last","room","AKFH16PLQSYHY","Choice 2","Sat Jun 28 06:11:36 UTC 2014"
"3VMHWJRYHVGTLYLNLPFOL44OA8XFXT","www.funwithasl.net/static/sign12.mp4","white","good","keep","talk","tea","A5A9QE4W8X1UI","Choice 2","Sat Jun 28 06:35:48 UTC 2014"
"31N9JPQXIPI8N0YPE9GFQNP3O90NHF","www.funwithasl.net/static/sign14.mp4","good","milk","bag","tomorrow","grandmother","A1SUU1QIRDZXJC","Choice 2","Sat Jun 28 10:48:28 UTC 2014"
"3FO95NVK5C0IS74XIA9V3L1FYH6SRT","www.funwithasl.net/static/sign5.mp4","key","tea","cat","ill","lesson","A1GKEEI844CEKI","Choice 2","Sat Jun 28 12:33:41 UTC 2014"
"3T5ZXGO9DEOFHIBB0NE3UOODPA3ZQ3","www.funwithasl.net/static/sign15.mp4","noble","come","brave","happen","dog","A1GKEEI844CEKI","Choice 2","Sat Jun 28 12:44:30 UTC 2014"
"3IJ95K7NDXCUN43EU3YX5ND299NNGG","www.funwithasl.net/static/sign10.mp4","wish","breakfast","justice","people","house","AKFH16PLQSYHY","Choice 3","Sat Jun 28 05:59:02 UTC 2014"
"3T6EIBTM9LOMTUWMZZ1INVIZC7BAA7","www.funwithasl.net/static/sign9.mp4","done","home","aunt","alone","farm","A5A9QE4W8X1UI","Choice 3","Sat Jun 28 06:38:08 UTC 2014"
"3N7PQ0KLI5PPZMED6POUW6UKRCI3E0","www.funwithasl.net/static/sign13.mp4","shadow","object","sea","save","effort","A1GKEEI844CEKI","Choice 3","Sat Jun 28 12:33:54 UTC 2014"
"31YWE12TE0CG656H36HCXCR7CKDX76","www.funwithasl.net/static/sign4.mp4","boy","grow","bald","hungry","prince","A1GKEEI844CEKI","Choice 3","Sat Jun 28 12:36:23 UTC 2014"
"3I7SHAD35MW5CT7DPZF3MVB95GU7MX","www.funwithasl.net/static/sign18.mp4","away","bed","boy","hand","eye","A1GKEEI844CEKI","Choice 4","Sat Jun 28 12:36:41 UTC 2014"
"3L21G7IH47WRVOHPJMM5FG73B48Y1H","www.funwithasl.net/static/sign17.mp4","music","sand","nothing","know","people","A1GKEEI844CEKI","Choice 4","Sat Jun 28 12:40:58 UTC 2014"
"362E9TQF2HQ293SNXNL50FHLNATIGV","www.funwithasl.net/static/sign19.mp4","read","pray","old","morning","stay","AKFH16PLQSYHY","Choice 5","Sat Jun 28 06:13:58 UTC 2014"
"33J5JKFMK6YEWP4IFGJUQNJYAF5Q3Y","www.funwithasl.net/static/sign11.mp4","sky","forest","soft","sorrow","bring","A1GKEEI844CEKI","Choice 5","Sat Jun 28 12:34:35 UTC 2014"
"3UEDKCTP9VQAM57A4N2N7IJ5GBZ7KS","www.funwithasl.net/static/sign6.mp4","kid","white","little","curious","begin","AKFH16PLQSYHY","Choice 1","Sat Jun 28 05:58:10 UTC 2014"
"31ODACBENUFIG6PX5VKVYVRA2V4SQS","www.funwithasl.net/static/sign17.mp4","music","sand","nothing","know","people","AKFH16PLQSYHY","Choice 1","Sat Jun 28 06:02:45 UTC 2014"
"3L55D8AUFAXBIRRNZJBPWCQUF1ZCYL","www.funwithasl.net/static/sign4.mp4","boy","grow","bald","hungry","prince","AKFH16PLQSYHY","Choice 1","Sat Jun 28 06:12:47 UTC 2014"
"3SNR5F7R92T4PPWWRSVH0CW9AUEIEE","www.funwithasl.net/static/sign3.mp4","sister","get","see","form","bag","A1SUU1QIRDZXJC","Choice 1","Sat Jun 28 10:51:33 UTC 2014"
"3ZXNP4Z39RLL6BPSPNEOMIWK5B47LV","www.funwithasl.net/static/sign10.mp4","wish","breakfast","justice","people","house","A1SUU1QIRDZXJC","Choice 1","Sat Jun 28 10:51:54 UTC 2014"
"3M0556243SKO947JJJSFN2DQ8UNNFH","www.funwithasl.net/static/sign16.mp4","bird","fly","alone","leaf","cool","A1SUU1QIRDZXJC","Choice 1","Sat Jun 28 10:51:43 UTC 2014"
"32PT7WK7DMFK7G0DAUDAQOCZR0H3D7","www.funwithasl.net/static/sign9.mp4","done","home","aunt","alone","farm","A1GKEEI844CEKI","Choice 1","Sat Jun 28 12:37:58 UTC 2014"
"3JUDR1D0D6RPB78ZBG5P7DE6415Q2N","www.funwithasl.net/static/sign18.mp4","away","bed","boy","hand","eye","A1GKEEI844CEKI","Choice 1","Sat Jun 28 12:39:40 UTC 2014"
"3SV8KD29L4ST6FDGNIU6Y2C4Q4CKZX","www.funwithasl.net/static/sign20.mp4","sleigh","bread","shoot","cottage","wife","A1GKEEI844CEKI","Choice 1","Sat Jun 28 12:41:25 UTC 2014"
"3D4BBDG7ZHWA2OUZAYIZ6IUH6053C7","www.funwithasl.net/static/sign2.mp4","bat","mother","home","bicycle","put","AKFH16PLQSYHY","Choice 2","Sat Jun 28 05:58:33 UTC 2014"
"3DFYDSXB2W0H9WDOZAVMGVXC9XWUJI","www.funwithasl.net/static/sign19.mp4","read","pray","old","morning","stay","AKFH16PLQSYHY","Choice 2","Sat Jun 28 06:12:10 UTC 2014"
"3HXK2V1N4KFYYIEL8K0DDZA4YEW2G4","www.funwithasl.net/static/sign12.mp4","white","good","keep","talk","tea","A5A9QE4W8X1UI","Choice 2","Sat Jun 28 06:36:28 UTC 2014"
"3P4ZBJFX2V3EWYGXBKJ2JLQH16RFW0","www.funwithasl.net/static/sign14.mp4","good","milk","bag","tomorrow","grandmother","A1SUU1QIRDZXJC","Choice 2","Sat Jun 28 10:47:18 UTC 2014"
"33QQ60S6ASIA7QC2D2LGYQIGAOS0UJ","www.funwithasl.net/static/sign1.mp4","dinner","grandfather","everything","last","room","A1SUU1QIRDZXJC","Choice 2","Sat Jun 28 10:49:28 UTC 2014"
"3QD8LUVX4XY1J1SYFD2FZSDBLEIX5R","www.funwithasl.net/static/sign5.mp4","key","tea","cat","ill","lesson","A1SUU1QIRDZXJC","Choice 2","Sat Jun 28 10:51:23 UTC 2014"
"33Q5P9PUSPMBNH1SV5D8AJZWLV3CZC","www.funwithasl.net/static/sign8.mp4","know","chance","rest","accident","poor","A3RUBZV5K0TL2J","Choice 3","Sat Jun 28 05:58:44 UTC 2014"
"3AJA9FLWSCYWV3WSM3FNIUH9MVTIFW","www.funwithasl.net/static/sign11.mp4","sky","forest","soft","sorrow","bring","AKFH16PLQSYHY","Choice 3","Sat Jun 28 06:10:47 UTC 2014"
"3D1TUISJWI0LELTIHSAM4UICWI7UI6","www.funwithasl.net/static/sign13.mp4","shadow","object","sea","save","effort","A1GKEEI844CEKI","Choice 3","Sat Jun 28 12:35:38 UTC 2014"
"3IWA71V4TIGX25SCKWCKRYRBH9TX67","www.funwithasl.net/static/sign7.mp4","guess","school","want","back","try","A1GKEEI844CEKI","Choice 3","Sat Jun 28 12:35:15 UTC 2014"
"3DW3BNF1GHIS2U65DW80NRQH7TCV8P","www.funwithasl.net/static/sign15.mp4","noble","come","brave","happen","dog","AVX3SWFMBEPMZ","Choice 5","Sat Jun 28 05:56:10 UTC 2014"
"3KWGG5KP6J2BOA29GGNE2H3N6ROCMY","www.funwithasl.net/static/sign9.mp4","done","home","aunt","alone","farm","A2WNW8A4MOR7T7","Choice 1","Sat Jun 28 21:46:24 UTC 2014"
"3W31J70BASWGYM26V4AYN4BJHMTKC1","www.funwithasl.net/static/sign14.mp4","good","milk","bag","tomorrow","grandmother","A2WNW8A4MOR7T7","Choice 1","Sat Jun 28 21:50:49 UTC 2014"
"3CRWSLD91K4CXZZC6LW5XHX4V56OM6","www.funwithasl.net/static/sign4.mp4","boy","grow","bald","hungry","prince","A3RQN5RZD1N2KP","Choice 1","Sat Jun 28 21:51:43 UTC 2014"
"33KGGVH24UH2VJRFEQ03W20U9YH1XH","www.funwithasl.net/static/sign5.mp4","key","tea","cat","ill","lesson","A2WNW8A4MOR7T7","Choice 1","Sat Jun 28 21:51:09 UTC 2014"
"3X2YVV51PU4N6JMP4L4HUJMN0WB1WO","www.funwithasl.net/static/sign2.mp4","bat","mother","home","bicycle","put","A2WNW8A4MOR7T7","Choice 2","Sat Jun 28 21:40:18 UTC 2014"
"3UY4PIS8QRLXJPDBCKDUY09W7K7N1J","www.funwithasl.net/static/sign18.mp4","away","bed","boy","hand","eye","A2WNW8A4MOR7T7","Choice 2","Sat Jun 28 21:42:50 UTC 2014"
"3MD8CKRQZZNPT4L7VG0HBKAS2YVJR6","www.funwithasl.net/static/sign20.mp4","sleigh","bread","shoot","cottage","wife","A2WNW8A4MOR7T7","Choice 2","Sat Jun 28 21:44:03 UTC 2014"
"3PEG1BH7AERXOHA0H4E3CK51Z1TKBU","www.funwithasl.net/static/sign10.mp4","wish","breakfast","justice","people","house","A2WNW8A4MOR7T7","Choice 2","Sat Jun 28 21:44:57 UTC 2014"
"3L21G7IH47WRVOHPJMM5FG73B4B1YN","www.funwithasl.net/static/sign16.mp4","bird","fly","alone","leaf","cool","A2WNW8A4MOR7T7","Choice 2","Sat Jun 28 21:50:09 UTC 2014"
"3THR0FZ95PTSRHHR69VQX4IFV0GOL4","www.funwithasl.net/static/sign1.mp4","dinner","grandfather","everything","last","room","A3RQN5RZD1N2KP","Choice 2","Sat Jun 28 21:51:32 UTC 2014"
"39N6W9XWRDNOZ37S1578M3B9DTTGY1","www.funwithasl.net/static/sign17.mp4","music","sand","nothing","know","people","A2WNW8A4MOR7T7","Choice 3","Sat Jun 28 21:41:19 UTC 2014"
"37NXA7GVST6NH1QO7LH4SWCNRTDLV3","www.funwithasl.net/static/sign13.mp4","shadow","object","sea","save","effort","A2WNW8A4MOR7T7","Choice 3","Sat Jun 28 21:45:33 UTC 2014"
"3X878VYTIEIZ6JFW3CBQR5R08FLF71","www.funwithasl.net/static/sign12.mp4","white","good","keep","talk","tea","A3VGZ0GXXNJIY8","Choice 3","Sat Jun 28 21:48:12 UTC 2014"
"32ZCLEW0BZK4HR5SIOWS6PAD1G7JPE","www.funwithasl.net/static/sign3.mp4","sister","get","see","form","bag","A2WNW8A4MOR7T7","Choice 3","Sat Jun 28 21:50:16 UTC 2014"
"38DCH97KHH2PH367I1BH6U0N6CTJQ5","www.funwithasl.net/static/sign15.mp4","noble","come","brave","happen","dog","A3VGZ0GXXNJIY8","Choice 4","Sat Jun 28 21:48:35 UTC 2014"
"3W3RSPVVGSRN4M1O2V7ZWAA4DM4LUE","www.funwithasl.net/static/sign8.mp4","know","chance","rest","accident","poor","A2WNW8A4MOR7T7","Choice 4","Sat Jun 28 21:50:30 UTC 2014"
"3H6W48L9F4PQNB5RPNF7VF4L3CGWPM","www.funwithasl.net/static/sign6.mp4","kid","white","little","curious","begin","A2WNW8A4MOR7T7","Choice 4","Sat Jun 28 21:50:57 UTC 2014"
"33NOQL7T9OZ9BEBFETX38X3DV4KZ8V","www.funwithasl.net/static/sign19.mp4","read","pray","old","morning","stay","A3RQN5RZD1N2KP","Choice 4","Sat Jun 28 21:51:56 UTC 2014"
"31S7M7DAGGQ849MZ2QHPREO2U8XLTN","www.funwithasl.net/static/sign7.mp4","guess","school","want","back","try","A3VGZ0GXXNJIY8","Choice 5","Sat Jun 28 21:47:17 UTC 2014"
"311HQEI8RSG5B06W4O5XUX7IKKEZ78","www.funwithasl.net/static/sign11.mp4","sky","forest","soft","sorrow","bring","A2WNW8A4MOR7T7","Choice 5","Sat Jun 28 21:48:50 UTC 2014"
"3R5LWXWHR08ZZYHIW9L63P40BNZGXV","www.funwithasl.net/static/sign20.mp4","sleigh","bread","shoot","cottage","wife","A2QLSHXNCHBRN4","Choice 1","Sat Jun 28 21:39:46 UTC 2014"
"3511RHPADVEVOU97Y1CURZNK6N0LRA","www.funwithasl.net/static/sign10.mp4","wish","breakfast","justice","people","house","A2WNW8A4MOR7T7","Choice 1","Sat Jun 28 21:41:10 UTC 2014"
"379OL9DBSSE9KTKKNZ1YUMPM9GZ9Y4","www.funwithasl.net/static/sign5.mp4","key","tea","cat","ill","lesson","A2WNW8A4MOR7T7","Choice 1","Sat Jun 28 21:42:04 UTC 2014"
"31MBOZ6PAORRISKOG4MZ24OY6MYCLW","www.funwithasl.net/static/sign14.mp4","good","milk","bag","tomorrow","grandmother","A2WNW8A4MOR7T7","Choice 1","Sat Jun 28 21:45:52 UTC 2014"
"32CAVSKPCEPAEFXK9LPGCV1QFG01UP","www.funwithasl.net/static/sign17.mp4","music","sand","nothing","know","people","A2WNW8A4MOR7T7","Choice 1","Sat Jun 28 21:44:42 UTC 2014"
"3GONHBMNHVYOW3DJ8U7MDF48F9AMZ7","www.funwithasl.net/static/sign9.mp4","done","home","aunt","alone","farm","A2WNW8A4MOR7T7","Choice 1","Sat Jun 28 21:48:57 UTC 2014"
"3P7RGTLO6EDS5758BQE7H9LVHJ8KAZ","www.funwithasl.net/static/sign3.mp4","sister","get","see","form","bag","A24LUXW1DB1QI5","Choice 2","Sat Jun 28 21:36:56 UTC 2014"
"33QQ60S6ASIA7QC2D2LGYQIGAOTU0E","www.funwithasl.net/static/sign12.mp4","white","good","keep","talk","tea","A2WNW8A4MOR7T7","Choice 2","Sat Jun 28 21:42:42 UTC 2014"
"3PR3LXCWSFZKKOUAI3FWB8ID7A59XY","www.funwithasl.net/static/sign2.mp4","bat","mother","home","bicycle","put","A2WNW8A4MOR7T7","Choice 2","Sat Jun 28 21:43:20 UTC 2014"
"35XW21VSVGE7P99KDQCZH9SGSPJLSY","www.funwithasl.net/static/sign18.mp4","away","bed","boy","hand","eye","A2WNW8A4MOR7T7","Choice 2","Sat Jun 28 21:43:56 UTC 2014"
"3URJ6VVYUPNWT9A60HW9BNG49EM4OS","www.funwithasl.net/static/sign16.mp4","bird","fly","alone","leaf","cool","A2WNW8A4MOR7T7","Choice 2","Sat Jun 28 21:46:06 UTC 2014"
"3DWGDA5POF4ARUMKEBZL8H39TN91VE","www.funwithasl.net/static/sign19.mp4","read","pray","old","morning","stay","A2WNW8A4MOR7T7","Choice 2","Sat Jun 28 21:47:40 UTC 2014"
"3IZVJEBJ6AKM70SRLE05OJ7MP9UZ69","www.funwithasl.net/static/sign4.mp4","boy","grow","bald","hungry","prince","A2WNW8A4MOR7T7","Choice 3","Sat Jun 28 21:46:35 UTC 2014"
"3E6L1VR4XWMG2J1RK26YLRR4D41F62","www.funwithasl.net/static/sign11.mp4","sky","forest","soft","sorrow","bring","A2WNW8A4MOR7T7","Choice 3","Sat Jun 28 21:45:06 UTC 2014"
"3CO05SML7V5IRYKL98QBTFVW3PPR07","www.funwithasl.net/static/sign1.mp4","dinner","grandfather","everything","last","room","A3VGZ0GXXNJIY8","Choice 3","Sat Jun 28 21:47:54 UTC 2014"
"37VE3DA4YUH6MR9SBJB6ZSP97KOBHG","www.funwithasl.net/static/sign13.mp4","shadow","object","sea","save","effort","A3VGZ0GXXNJIY8","Choice 3","Sat Jun 28 21:49:59 UTC 2014"
"3VCK0Q0PO5EXC0STG19UKVQM2S1N0G","www.funwithasl.net/static/sign15.mp4","noble","come","brave","happen","dog","A24LUXW1DB1QI5","Choice 4","Sat Jun 28 21:39:19 UTC 2014"
"33W1NHWFYHLS9Y33HR8YZTZ09H5TZE","www.funwithasl.net/static/sign6.mp4","kid","white","little","curious","begin","A2WNW8A4MOR7T7","Choice 4","Sat Jun 28 21:47:24 UTC 2014"
"3OYHVNTV5TYH7BZ9L9JPI45060BOK1","www.funwithasl.net/static/sign8.mp4","know","chance","rest","accident","poor","A2WNW8A4MOR7T7","Choice 4","Sat Jun 28 21:47:49 UTC 2014"
"391FPZIE4CMLIQIYBAS14IHXW5WHU4","www.funwithasl.net/static/sign7.mp4","guess","school","want","back","try","A2WNW8A4MOR7T7","Choice 5","Sat Jun 28 21:38:33 UTC 2014"
"3MNJFORX8B4KJF1DFJWTTLD4H9QF5M","www.funwithasl.net/static/sign16.mp4","bird","fly","alone","leaf","cool","A3VGZ0GXXNJIY8","Choice 1","Sat Jun 28 21:47:37 UTC 2014"
"3B6F54KMR2CUZ25GKGUGXUJ2UJF1S9","www.funwithasl.net/static/sign5.mp4","key","tea","cat","ill","lesson","A2WNW8A4MOR7T7","Choice 1","Sat Jun 28 21:49:49 UTC 2014"
"3LB1BGHFL2WS48TYL56FLMQY3N1TYN","www.funwithasl.net/static/sign14.mp4","good","milk","bag","tomorrow","grandmother","A3VGZ0GXXNJIY8","Choice 1","Sat Jun 28 21:51:58 UTC 2014"
"3T5ZXGO9DEOFHIBB0NE3UOODPA6QZX","www.funwithasl.net/static/sign18.mp4","away","bed","boy","hand","eye","A11KMASRERFP0V","Choice 2","Sat Jun 28 21:41:00 UTC 2014"
"3YOAVL4CA0H8SDOD2Q7QRLN8TIOZ4O","www.funwithasl.net/static/sign10.mp4","wish","breakfast","justice","people","house","A2WNW8A4MOR7T7","Choice 2","Sat Jun 28 21:45:59 UTC 2014"
"3FULMHZ7OUX8T6PUN1HWJJRZEE74MD","www.funwithasl.net/static/sign2.mp4","bat","mother","home","bicycle","put","A2WNW8A4MOR7T7","Choice 2","Sat Jun 28 21:45:13 UTC 2014"
"3UV0D2KX1MJ2NWXD1EDJOT7QHDVF4H","www.funwithasl.net/static/sign12.mp4","white","good","keep","talk","tea","A2WNW8A4MOR7T7","Choice 2","Sat Jun 28 21:50:37 UTC 2014"
"3EQVJH0T40L6ID39B52RZMVVDRPHTD","www.funwithasl.net/static/sign20.mp4","sleigh","bread","shoot","cottage","wife","A3VGZ0GXXNJIY8","Choice 2","Sat Jun 28 21:51:11 UTC 2014"
"3538U0YQ1FUH50E91080EOFK3DZF3W","www.funwithasl.net/static/sign11.mp4","sky","forest","soft","sorrow","bring","A2QLSHXNCHBRN4","Choice 3","Sat Jun 28 21:39:13 UTC 2014"
"3PZDSVZ3J5HEBOAUZ2WWWYGZJ4H4ND","www.funwithasl.net/static/sign4.mp4","boy","grow","bald","hungry","prince","A2WNW8A4MOR7T7","Choice 3","Sat Jun 28 21:40:44 UTC 2014"
"3OREP8RUT2BSMVEHRDTOESD8SKBBGH","www.funwithasl.net/static/sign17.mp4","music","sand","nothing","know","people","A2WNW8A4MOR7T7","Choice 3","Sat Jun 28 21:39:01 UTC 2014"
"3ATYLI1PRT2MWRTR3OJDHP5NRBBOJ2","www.funwithasl.net/static/sign1.mp4","dinner","grandfather","everything","last","room","A2WNW8A4MOR7T7","Choice 3","Sat Jun 28 21:43:29 UTC 2014"
"3W31J70BASWGYM26V4AYN4BJHMTCKT","www.funwithasl.net/static/sign3.mp4","sister","get","see","form","bag","A2WNW8A4MOR7T7","Choice 3","Sat Jun 28 21:48:19 UTC 2014"
"371QPA24C2OVE2IV9GZ67ZFOW2T1TY","www.funwithasl.net/static/sign13.mp4","shadow","object","sea","save","effort","A3RQN5RZD1N2KP","Choice 3","Sat Jun 28 21:51:19 UTC 2014"
"3QGTX7BCHP2QOWSDGVQ0WDTMTEJZ5T","www.funwithasl.net/static/sign15.mp4","noble","come","brave","happen","dog","A24LUXW1DB1QI5","Choice 4","Sat Jun 28 21:37:40 UTC 2014"
"33KMQD9OFJEMRQ0QLTDE3DEJAR277P","www.funwithasl.net/static/sign9.mp4","done","home","aunt","alone","farm","A3VGZ0GXXNJIY8","Choice 4","Sat Jun 28 21:46:08 UTC 2014"
"3Y3N5A7N4G9ORD3EC853Z8V69F6MYG","www.funwithasl.net/static/sign8.mp4","know","chance","rest","accident","poor","A2WNW8A4MOR7T7","Choice 4","Sat Jun 28 21:48:36 UTC 2014"
"3IVKZBIBJ0953DQUM5X1PHZ9B8BHSO","www.funwithasl.net/static/sign7.mp4","guess","school","want","back","try","A24LUXW1DB1QI5","Choice 5","Sat Jun 28 21:38:43 UTC 2014"
"3LN3BXKGC0VKAYCSM4PK16QT2LTGW2","www.funwithasl.net/static/sign6.mp4","kid","white","little","curious","begin","A2WNW8A4MOR7T7","Choice 5","Sat Jun 28 21:38:52 UTC 2014"
"3J9L0X0VDFM5VOPK8YJA9P46Y8Z9W5","www.funwithasl.net/static/sign19.mp4","read","pray","old","morning","stay","A2WNW8A4MOR7T7","Choice 5","Sat Jun 28 21:46:50 UTC 2014"
"36FFXPMST9OQ5LY1FOGS5CP8EJ7OHX","www.funwithasl.net/static/sign14.mp4","good","milk","bag","tomorrow","grandmother","A2WNW8A4MOR7T7","Choice 1","Sat Jun 28 21:40:34 UTC 2014"
"39WICJI5ATSNAH592C27HGV2FISZ33","www.funwithasl.net/static/sign9.mp4","done","home","aunt","alone","farm","A2WNW8A4MOR7T7","Choice 1","Sat Jun 28 21:42:28 UTC 2014"
"3P0I4CQYVY782BTQAN2S6FZVT7KWO5","www.funwithasl.net/static/sign15.mp4","noble","come","brave","happen","dog","A2WNW8A4MOR7T7","Choice 1","Sat Jun 28 21:43:47 UTC 2014"
"3OJX0UFJ0Z7S3K0FDY49R1J9DSO9U6","www.funwithasl.net/static/sign18.mp4","away","bed","boy","hand","eye","A2WNW8A4MOR7T7","Choice 1","Sat Jun 28 21:45:40 UTC 2014"
"33TGB4G0LPH3433OG9KD28JP1H7TXH","www.funwithasl.net/static/sign3.mp4","sister","get","see","form","bag","A2WNW8A4MOR7T7","Choice 1","Sat Jun 28 21:46:17 UTC 2014"
"3S8APUMBJXJM8VIMGTN6W7DWR5BBFI","www.funwithasl.net/static/sign5.mp4","key","tea","cat","ill","lesson","A2WNW8A4MOR7T7","Choice 1","Sat Jun 28 21:49:10 UTC 2014"
"3AFT28WXLF2Q1G9LL6YD5OQNEWMOIQ","www.funwithasl.net/static/sign16.mp4","bird","fly","alone","leaf","cool","A2WNW8A4MOR7T7","Choice 2","Sat Jun 28 21:39:58 UTC 2014"
"3IYI9285WS0LN2WODJAMMPB62XTCJU","www.funwithasl.net/static/sign20.mp4","sleigh","bread","shoot","cottage","wife","A2WNW8A4MOR7T7","Choice 2","Sat Jun 28 21:44:10 UTC 2014"
"3IKDQS3DQE0PSRCIV1PMAOW6PI4CII","www.funwithasl.net/static/sign4.mp4","boy","grow","bald","hungry","prince","A2WNW8A4MOR7T7","Choice 2","Sat Jun 28 21:46:58 UTC 2014"
